AARON,4258,100.0,0.0
ABBAS,2514,100.0,0.0
ABD,1327,100.0,0.0
ABDEL,1570,100.0,0.0
ABDUL,4720,100.0,0.0
ABDULKADIR,878,100.0,0.0
ABDULLAH,8896,100.0,0.0
ABDULRAHMAN,462,100.0,0.0
ABDURRAHMAN,1451,100.0,0.0
ADALBERT,2042,100.0,0.0
ADAM,13700,100.0,0.0
ADEL,2058,100.0,0.0
ADEM,4979,100.0,0.0
ADIL,862,100.0,0.0
ADIN,221,100.0,0.0
ADIS,1397,100.0,0.0
ADMIR,1992,100.0,0.0
ADNAN,5171,100.0,0.0
ADOLF,14570,100.0,0.0
ADRIAN,14311,100.0,0.0
ADRIANO,418,100.0,0.0
AHMED,34718,100.0,0.0
AJDIN,0,0,0
ALAA,836,72.72727272727273,27.27272727272727
ALAN,1872,100.0,0.0
ALBERT,11029,100.0,0.0
ALBERTO,1081,100.0,0.0
ALBIN,2254,100.0,0.0
ALDIN,1529,100.0,0.0
ALEJANDRO,439,100.0,0.0
ALEKSA,2166,84.99538319482917,15.004616805170823
ALEN,3829,100.0,0.0
ALESSANDRO,2452,100.0,0.0
ALEX,3603,100.0,0.0
ALEXANDER,145160,100.0,0.0
ALEXANDRE,327,100.0,0.0
ALEXANDRU,2745,100.0,0.0
ALEXEY,1725,100.0,0.0
ALFONS,2098,100.0,0.0
ALFRED,55239,100.0,0.0
ALI,31404,100.0,0.0
ALIREZA,1493,100.0,0.0
ALESSIO,105,100.0,0.0
ALMIR,2195,100.0,0.0
ALOIS,13675,100.0,0.0
ALPER,1322,100.0,0.0
ALPEREN,0,0,0
ALWIN,104,100.0,0.0
AMAR,2302,100.0,0.0
AMEL,974,100.0,0.0
AMER,1032,100.0,0.0
AMIN,2441,100.0,0.0
AMIR,7593,100.0,0.0
AMMAR,802,100.0,0.0
ANAS,686,100.0,0.0
ANDI,210,100.0,0.0
ANDRAS,1165,100.0,0.0
ANDRE,6280,100.0,0.0
ANDREA,89216,1.091732424677188,98.90826757532281
ANDREAS,122191,100.0,0.0
ANDREJ,6260,100.0,0.0
ANDREW,2014,100.0,0.0
ANDREY,1242,100.0,0.0
ANDRIJA,1969,100.0,0.0
ANDRZEJ,9131,100.0,0.0
ANDRÁS,1193,100.0,0.0
ANES,328,100.0,0.0
ANGEL,573,100.0,0.0
ANGELO,3657,100.0,0.0
ANIL,1144,100.0,0.0
ANTE,1496,100.0,0.0
ANTHONY,2118,100.0,0.0
ANTO,3627,100.0,0.0
ANTON,36246,100.0,0.0
ANTONI,849,100.0,0.0
ANTONIO,6886,100.0,0.0
ARAS,593,100.0,0.0
ARBEN,1130,100.0,0.0
ARDA,2536,100.0,0.0
ARIAN,2803,100.0,0.0
ARIF,2071,100.0,0.0
ARKADIUSZ,1036,100.0,0.0
ARMAN,888,100.0,0.0
