6125,"CARMEN CAROLINA",116,"43,4"
6126,"CARMEN PAULA",116,"40,5"
6127,"CARMEN TRINIDAD",116,"54,6"
6128,DIDINA,116,56
6129,DONKA,116,"51,8"
6130,EDELWEISS,116,"25,8"
6131,"ELIA ISABEL",116,"47,4"
6132,"ENRIQUETA MARIA",116,"58,9"
6133,GENEVIEVE,116,"59,7"
6134,GUDRUN,116,"67,7"
6135,"JACINTA MARIA",116,"55,6"
6136,JOCELYNE,116,"53,8"
6137,"JUANA CONCEPCION",116,"62,8"
6138,KALINA,116,"29,6"
6139,"KARINA ANDREA",116,"40,4"
6140,KIRENIA,116,"37,7"
6141,"LOURDES PATRICIA",116,"42,8"
6142,"LUZ MERCEDES",116,"50,2"
6143,"MARGARET ANNE",116,"69,1"
6144,"MARIA AGRIPINA",116,"64,7"
6145,"MARIA CONSTANTINA",116,"66,2"
6146,"MARIA SALUT",116,"48,6"
6147,NIKOLA,116,"25,2"
6148,NISSRIN,116,"16,1"
6149,QINGQING,116,31
6150,"ROSA HERMINIA",116,"56,3"
6151,"ROSA MANUELA",116,"57,2"
6152,"SHEILA CARMEN",116,"21,6"
6153,SORALLA,116,"31,5"
6154,"SUSANA ESTHER",116,"49,4"
6155,UXUA,116,"35,1"
6156,VENERA,116,"55,3"
6157,WEN,116,"31,9"
6158,"YESENIA CARMEN",116,"31,6"
6159,ABENCHARA,115,"24,1"
6160,"AMPARO ROCIO",115,"44,5"
6161,"ANA FLOR",115,51
6162,"ANA PURIFICACION",115,53
6163,"CAMILA FERNANDA",115,"22,5"
6164,"CARMEN DANIELA",115,35
6165,"CARMEN OLIVA",115,"43,7"
6166,GERMELINA,115,74
6167,"GINA MARIA",115,"40,4"
6168,HADIYA,115,"34,4"
6169,HNIA,115,"46,7"
6170,HUMBELINA,115,"67,6"
6171,IDARA,115,"7,1"
6172,"ISABEL ENCARNACION",115,"59,1"
6173,JAYNE,115,"54,9"
6174,JENARA,115,"75,8"
6175,"JENNIFER CARMEN",115,"30,1"
6176,"JENNY MARIA",115,"43,6"
6177,JESSIKA,115,"31,9"
6178,"JUDITH ANN",115,"69,5"
6179,LAIRA,115,8
6180,"MADALINA ELENA",115,"27,4"
6181,"MANUELA ROSARIO",115,"57,8"
6182,"MARIA DEMELSA",115,"39,5"
6183,"MARIA GUMERSINDA",115,"66,1"
6184,"MARIA ZENAIDA",115,"49,7"
6185,"MARINA TERESA",115,"51,9"
6186,MARIYAM,115,"27,3"
6187,MARIZA,115,"43,9"
6188,"MARTA MARGARITA",115,50
6189,"MATILDE ISABEL",115,"57,2"
6190,MAYARA,115,"25,1"
6191,"NATIVIDAD CARMEN",115,"55,1"
6192,"PAULINE ANN",115,"70,3"
6193,ROBINA,115,"46,6"
6194,ROMELIA,115,"56,2"
6195,"ROSARIO MERCEDES",115,"59,9"
6196,"VICTORIA CRISTINA",115,"35,2"
6197,"VICTORIA LUCIA",115,"27,5"
6198,YIYI,115,"17,1"
6199,ADAMINA,114,"69,3"
6200,ALCAZAR,114,"64,7"
6201,"ANA ANDREA",114,"36,2"
6202,"ANA CANDELARIA",114,"49,2"
6203,"ANA GEMMA",114,"45,2"
6204,ANGHARAD,114,"31,9"
6205,ANNABELLA,114,"32,1"
6206,ASHLY,114,"9,1"
6207,"CARLA VICTORIA",114,"19,9"
6208,"CARMEN ADRIANA",114,"41,9"
6209,CORAZON,114,59
6210,ELIZABETE,114,"46,5"
6211,"EVA MARGARITA",114,"48,1"
6212,"FATIMA ROCIO",114,"35,7"
6213,GABY,114,46
6214,"GLORIA EUGENIA",114,"55,8"
6215,HIART,114,"28,2"
6216,IKHLASS,114,"10,9"
6217,IMEN,114,"20,6"
6218,IXCHEL,114,"12,5"
6219,JESSENIA,114,"22,2"
6220,"JOSEFA ESTHER",114,"60,4"
6221,"JUDITH CARMEN",114,"36,1"
6222,KIMBERLEY,114,"26,2"
6223,"LOURDES ELIZABETH",114,"40,9"
6224,"LUCIA FATIMA",114,"41,2"
6225,"LUCIA INMACULADA",114,37
6226,MAGUETTE,114,"27,3"
6227,"MANUELA ROSA",114,"62,1"
6228,"MANUELA TERESA",114,"60,4"
6229,"MARIA CORALIA",114,"58,3"
6230,"MARIA GIOVANNA",114,"43,5"
6231,"MARIA HIGINIA",114,"62,4"
6232,"MARIA LEIRE",114,"43,2"
6233,"MARIA NORA",114,53
6234,"MIREN EUKENE",114,"50,3"
6235,"MIRTA GRACIELA",114,"50,4"
6236,MZIA,114,"53,7"
6237,NASEEM,114,"52,6"
6238,NATALJA,114,"46,1"
6239,"ROSA MARIA CARMEN",114,"66,4"
6240,ROSARIA,114,"53,5"
6241,"VALERIA ANDREA",114,"27,7"
6242,YAO,114,"26,2"
6243,YEVHENIIA,114,"36,8"
6244,YURI,114,"27,1"
6245,YUTING,114,"19,7"
6246,YUYAN,114,"33,7"
6247,ZAMIRA,114,"21,4"
6248,"ADRIANA ALEJANDRA",113,"34,8"
6249,"ALESSIA MARIA",113,"7,1"
6250,"ALEXANDRA DANIELA",113,"24,6"
6251,"ALICIA TERESA",113,"48,7"
6252,ANDRIANA,113,"26,4"
6253,"ANNA MARIE",113,"47,2"
6254,ANTOINETTE,113,"56,3"
6255,"BARBARA ISABEL",113,"40,8"
6256,"CARMEN MAGDALENA",113,"55,4"
6257,"CARMEN MARTA",113,"46,4"
6258,"CLARA ESTHER",113,"51,7"
6259,CORTES,113,"45,6"
6260,DENITSA,113,"29,1"
6261,"DIANA KATHERINE",113,"31,2"
6262,"DUNIA MARIA",113,"38,3"
6263,"ELIANA MARCELA",113,"32,5"
6264,EMILI,113,"14,5"
6265,ERMINIA,113,"51,3"
6266,"IGNACIA MARIA",113,"56,6"
6267,"ISABEL JUANA",113,"63,4"
6268,JUDY,113,"29,7"
6269,LINGLI,113,39
6270,"LUCIA MARGARITA",113,"47,8"
6271,"MARIA CASTELLAR",113,"48,4"
6272,"MARIA FRANCIA",113,"51,6"
6273,"MARIA JUNQUERA",113,"61,9"
6274,"MONIKA MARIA",113,48
6275,NASIHA,113,50
6276,NEIDA,113,"36,4"
6277,"PATRICIA ANA",113,"42,2"
6278,"PAULINA MARIA",113,"47,7"
6279,"PILAR DOLORES",113,"60,5"
6280,"ROMINA PAOLA",113,36
6281,"SILVANA MARIA",113,"42,4"
6282,UMBELINA,113,"72,2"
6283,"YOLANDA ESTHER",113,52
6284,ZLATKA,113,"45,6"
6285,"ALBA TERESA",112,"34,8"
6286,"ALINA GEORGIANA",112,"29,9"
6287,"ANASTASIA MARIA",112,"25,8"
6288,ANNABELLE,112,"35,4"
6289,"ANTONIA MARGARITA",112,"60,7"
6290,ASEEL,112,"3,8"
6291,ASTERIA,112,"67,8"
6292,AURINA,112,"77,1"
6293,BIANKA,112,"20,2"
6294,"BLANCA SUSANA",112,"50,8"
6295,"CATHERINE MARY",112,59
6296,"CLARA TERESA",112,"44,4"
6297,DAIANE,112,"32,8"
6298,DONGMEI,112,"46,3"
6299,"ELENA LAURA",112,38
6300,ENIKO,112,"42,2"
6301,"FRANCISCA EUGENIA",112,"57,6"
6302,"GABRIELA BEATRIZ",112,"35,8"
6303,GRAZYNA,112,"55,1"
6304,HUIHUI,112,"24,6"
6305,"ISABEL LOURDES",112,"49,2"
6306,JEANNINE,112,"64,3"
6307,JOSETTE,112,"70,6"
6308,KARMEN,112,"42,2"
6309,"KATIA MARIA",112,"38,4"
6310,LEONELA,112,"25,9"
6311,LEONIDAS,112,58
6312,LIBORIA,112,"72,7"
6313,"LIGIA ELENA",112,"36,5"
6314,MALVA,112,"16,4"
6315,"MARGARITA JESUS",112,"55,5"
6316,MARGIT,112,"58,1"
6317,"MARIA IVANA",112,"44,6"
6318,"MARIA JOHANNA",112,"52,1"
6319,"MARIA LUCERO",112,"51,7"
6320,"MARIA LUZMILA",112,"53,8"
6321,"MARIA NELIA",112,"55,9"
6322,"MARIA UJUE",112,"51,9"
6323,"MARIANA ANDREA",112,"36,5"
6324,"MARIANA DANIELA",112,"38,9"
6325,"MARTHA YOLANDA",112,53
6326,"NATALIA VERONICA",112,"39,5"
6327,"NELIDA MARIA",112,"50,1"
6328,OUASSILA,112,"34,4"
6329,"ROSA EUGENIA",112,"55,1"
6330,"SILVIA ROCIO",112,"38,3"
6331,"SONIA ESPERANZA",112,"46,1"
6332,"TERESA BEATRIZ",112,"49,3"
6333,"TERESA CONCEPCION",112,"60,4"
6334,TINATIN,112,"38,6"
6335,TUDORA,112,"58,2"
6336,"VIVIANA MARCELA",112,"36,7"
6337,XIAOXIA,112,"40,3"
6338,YAMILKA,112,"39,4"
6339,YEVHENIYA,112,"52,3"
6340,"ALISON JANE",111,"56,2"
6341,"ANA BELINDA",111,45
6342,"ANA LUNA",111,"18,6"
6343,ANAHIS,111,"8,7"
6344,ANKA,111,"49,9"
6345,"ANN ELIZABETH",111,"67,1"
6346,"ANNA ROSA",111,48
6347,"ANNA VICTORIA",111,"20,7"
6348,BETINA,111,"36,7"
6349,CARINE,111,"42,9"
6350,CELINDA,111,"52,1"
6351,CHAFIKA,111,"44,5"
6352,"CINDY PAOLA",111,"28,9"
6353,DAMARYS,111,"36,9"
6354,"DANIELA VICTORIA",111,"16,1"
6355,"ELIZABETH CRISTINA",111,"39,3"
6356,"EMMA ISABEL",111,"34,6"
6357,GABI,111,"41,5"
6358,"GLADYS ELIZABETH",111,"45,5"
6359,"GUADALUPE CARMEN",111,"50,9"
6360,ILINCA,111,"36,6"
6361,"IONELA MARIA",111,"30,3"
6362,"ISABEL AMPARO",111,"54,6"
6363,IVETT,111,"23,1"
6364,JEANINE,111,53
6365,"JOSEFA EMILIA",111,68
6366,"JUANA BEATRIZ",111,50
6367,KHADJOU,111,"43,6"
6368,LEDICIA,111,"34,1"
6369,"LIZ MABEL",111,"30,3"
6370,MAREME,111,"32,8"
6371,"MARINA ALEJANDRA",111,"34,1"
6372,"MERCEDES CRISTINA",111,"49,1"
6373,"MERCEDES DOLORES",111,"58,7"
6374,"MINERVA MARIA",111,"31,1"
6375,"MONICA MERCEDES",111,"46,7"
6376,NOZHA,111,"43,4"
6377,"OTILIA MARIA",111,54
6378,QUEEN,111,"35,4"
6379,ROA,111,"8,1"
6380,"SABINA MARIA",111,"37,7"
6381,SAHILA,111,"35,5"
6382,SARABEL,111,"31,7"
6383,"SOFIA DANIELA",111,"11,4"
6384,TRACEY,111,"50,3"
6385,"VALERIA ALEXANDRA",111,"18,3"
6386,VIVIEN,111,42
6387,YANAY,111,"16,9"
6388,"ALFONSA MARIA",110,"54,7"
6389,ALICJA,110,"42,1"
6390,ALVARA,110,"71,9"
6391,AMI,110,19
6392,"ANA FERNANDA",110,"42,3"
6393,ARABELLA,110,"32,9"
6394,"CARMEN ESTRELLA",110,"50,1"
6395,"CAROLINA PATRICIA",110,"39,4"
6396,"CLARA ELISA",110,"43,3"
6397,CLAUDELINA,110,"43,5"
6398,"DIANA VALENTINA",110,18
6399,"DORA ISABEL",110,"50,4"
6400,EVELINE,110,"44,7"
6401,HELLEN,110,"23,9"
6402,HONGMEI,110,"47,3"
6403,"INMACULADA PILAR",110,"47,8"
6404,JASPREET,110,"24,6"
6405,"JESSICA TATIANA",110,"26,5"
6406,JOSELIN,110,"33,1"
6407,"JULIA BEATRIZ",110,"45,9"
6408,KAY,110,"59,8"
6409,"LETICIA ISABEL",110,"36,2"
6410,"LIDIA PILAR",110,44
6411,"LIZ CAROLINA",110,"33,2"
6412,"LUISA VICTORIA",110,"54,8"
6413,MARGOTH,110,"51,9"
6414,"MARIA ENCARNACIO",110,"65,6"
6415,"MARIA MIREYA",110,"49,7"
6416,"MARIA NUBIA",110,"60,6"
6417,"MARIA OMAIRA",110,"52,6"
6418,"MARIANA GABRIELA",110,"37,3"
6419,MAYSSAE,110,"9,1"
6420,NAUSICA,110,"26,8"
6421,ONESIMA,110,"78,1"
6422,"PATRICIA NOEMI",110,"43,7"
6423,"SILVIA GRACIELA",110,"57,9"
6424,SINDY,110,"24,9"
6425,TIRSA,110,49
6426,XIAOHUI,110,33
6427,"XIOMARA CARMEN",110,"37,5"
6428,YENI,110,"39,4"
6429,YULISSA,110,"22,6"
6430,"ALEJANDRA ELIZABETH",109,"30,1"
6431,"BLANCA LIDIA",109,"52,4"
6432,"CARLA GABRIELA",109,"25,6"
6433,"CARMEN NATALIA",109,"40,8"
6434,"CARMEN OLGA",109,"58,2"
6435,"CARMEN PALOMA",109,"49,3"
6436,"CATALINA PILAR",109,"52,2"
6437,CATRINA,109,"38,8"
6438,"CLAUDIA SUSANA",109,46
6439,"DORA INES",109,"54,2"
6440,"ENCARNACION DOLORES",109,"57,7"
6441,ESSAADIA,109,"42,7"
6442,"EUGENIA VICTORIA",109,"52,4"
6443,FANY,109,"43,1"
6444,GERALDIN,109,"24,9"
6445,"GLORIA BELEN",109,"44,2"
6446,"GLORIA RAQUEL",109,"45,2"
6447,"HILDA ROSA",109,"58,2"
6448,"INGRID TATIANA",109,"29,4"
6449,"KATHERINE ALEXANDRA",109,"29,1"
6450,"LAURA DOLORES",109,"39,8"
6451,"LEIDY LAURA",109,"26,8"
6452,"LUZ MILA",109,"53,2"
6453,"MARIA IVONNE",109,"49,8"
6454,"MARIA PERLA",109,"50,3"
6455,"MARIA SILVANA",109,"44,8"
6456,"MARIA VICTORIANA",109,59
6457,"MARIELA ALEJANDRA",109,40
6458,MISBAH,109,"34,9"
6459,MISHEL,109,"10,3"
6460,"MONICA CAROLINA",109,"37,7"
6461,MOUNYA,109,30
6462,"NATIVIDAD JESUS",109,"53,7"
6463,"NORMA GRACIELA",109,"52,5"
6464,PEPI,109,"47,3"
6465,RADA,109,"53,2"
6466,ROAYA,109,"4,3"
6467,ROLINDES,109,"76,1"
6468,"SANDRA MARGARITA",109,46
6469,"SILVIA ALEXANDRA",109,"38,2"
6470,"SILVIA ANA",109,"49,6"
6471,SOUAAD,109,37
6472,STOYANKA,109,"52,9"
6473,"SUSANA MARGARITA",109,"51,3"
6474,TIBISAY,109,"36,9"
6475,TREMEDAL,109,"71,7"
6476,YENY,109,"40,9"
6477,"AINHOA VALENTINA",108,"6,2"
6478,"ANA LUIZA",108,"27,1"
6479,ANGELIQUE,108,37
6480,"ANTONIA CONCEPCION",108,"63,4"
6481,ARAME,108,"29,3"
6482,ARMENIA,108,"68,7"
6483,BAUDILIA,108,"74,8"
6484,CANDY,108,"28,2"
6485,"CLARA PILAR",108,"39,8"
6486,"DACIL MARIA",108,"37,5"
6487,EDIT,108,"42,1"
6488,EDYTA,108,"41,5"
6489,"ELENA LUCIA",108,"33,1"
6490,"FATIMA AZAHRA",108,"11,4"
6491,"FRANCISCA JAVIERA",108,"57,6"
6492,GRAZIA,108,"49,9"
6493,GUIDA,108,"18,1"
6494,HADIL,108,"12,1"
6495,ISMENE,108,"29,1"
6496,JOELMA,108,"42,3"
6497,"LAURA ESTEFANIA",108,"28,1"
6498,LEONA,108,"47,2"
6499,LIFANG,108,"43,4"
6500,LULU,108,"27,7"
6501,"LUZ AMANDA",108,"50,7"
6502,"MACARENA CARMEN",108,"31,6"
6503,"MARGARITA ANGELES",108,55
6504,"MARGARITA CRISTINA",108,"49,2"
6505,"MARIA INGRID",108,"41,4"
6506,"MARIA SAN PEDRO",108,"69,4"
6507,"MARIA SUCESO",108,"68,6"
6508,"MARIA TERESA CARMEN",108,"68,1"
6509,"MARIELA CARMEN",108,"43,5"
6510,MEDEA,108,"29,1"
6511,"MICAELA MARIA",108,"49,7"
6512,"MIREN JOSU",108,"54,6"
6513,"MIRIAM BEATRIZ",108,"46,7"
6514,"MONICA ADRIANA",108,"47,6"
6515,NAIDA,108,"25,9"
6516,NIT,108,"9,9"
6517,NOHAYLA,108,"14,6"
6518,"ROSA CECILIA",108,51
6519,"SANDRA GABRIELA",108,"39,5"
6520,"SUSANA RAQUEL",108,"48,3"
6521,"TERESA ROSA",108,"60,6"
6522,"VICTORIA ANDREA",108,"24,9"
6523,ZARINA,108,"34,9"
6524,"ZOE VALENTINA",108,"4,5"
6525,ADMIRACION,107,"69,8"
6526,"ADRIANA PAOLA",107,"30,6"
6527,AGAR,107,35
6528,AIMEI,107,"51,3"
6529,"ALICIA SUSANA",107,"59,3"
6530,"ALINA NICOLETA",107,"33,3"
6531,"ANDREA NATALIA",107,"30,9"
6532,ARELYS,107,"40,2"
6533,ASSYA,107,"25,5"
6534,"CAROLINA VICTORIA",107,36
6535,"CECILIA PILAR",107,"50,2"
6536,"CLARA CARMEN",107,"38,7"
6537,DAHLIA,107,"9,6"
6538,"DIANA MARGARITA",107,"41,3"
6539,"ELENA GEORGIANA",107,"30,3"
6540,EMI,107,"25,6"
6541,"EVA LUZ",107,"50,7"
6542,EZZAHRA,107,40
6543,FABIENNE,107,"48,4"
6544,FATIMATOU,107,"28,4"
6545,FEDRA,107,"36,9"
6546,FEIFEI,107,"27,6"
6547,GOYA,107,"19,5"
6548,IBANE,107,"22,4"
6549,INDIARA,107,"8,2"
6550,IRAMA,107,"27,8"
6551,"KARLA ELIZABETH",107,"32,4"
6552,"LADY DIANA",107,"34,1"
6553,"LAURA MAR",107,"28,4"
6554,"LILIANA ISABEL",107,"43,7"
6555,"LUZ MILAGROS",107,"40,1"
6556,"MARIA AMOR HERMOSO",107,"59,4"
6557,"MARIA LOREDANA",107,"32,6"
6558,"MARIA MARGARIDA",107,"53,2"
6559,"MARIA PRISCILA",107,"43,9"
6560,NELYA,107,"45,6"
6561,PABLINA,107,45
6562,"PAOLA CRISTINA",107,"31,3"
6563,"PATRICIA RAQUEL",107,40
6564,PELIGROS,107,"67,7"
6565,PIETAT,107,"70,2"
6566,"PILAR NIEVES",107,"58,7"
6567,"ROSA MARIA PILAR",107,"63,9"
6568,"SANDRA MONICA",107,"47,6"
6569,SINDIA,107,"23,7"
6570,"SONIA CAROLINA",107,40
6571,STEFANNY,107,"23,7"
6572,"TERESA ROCIO",107,42
6573,XIUHUA,107,"52,4"
6574,YANEISY,107,"30,8"
6575,"ADRIANA SOFIA",106,"21,4"
6576,AGORA,106,15
6577,"AINARA CARMEN",106,"13,4"
6578,ALYA,106,15
6579,"ANA REBECA",106,"35,6"
6580,ANTJE,106,53
6581,CAROLIN,106,"30,6"
6582,"CRISTINA ROSA",106,"47,6"
6583,"DENISA ELENA",106,"18,9"
6584,DULCINA,106,"73,5"
6585,"EVA CAROLINA",106,"35,4"
6586,GIORGIANA,106,"33,3"
6587,"GLADYS MARGARITA",106,"58,9"
6588,ILAZKI,106,"15,7"
6589,ILIYANA,106,"39,7"
6590,INVENCION,106,"75,1"
6591,"ISABEL ESPERANZA",106,"50,1"
6592,"JENNIFER ALEJANDRA",106,"26,5"
6593,"KAREN SOFIA",106,"20,1"
6594,"KATHERINE MICHELLE",106,"23,7"
6595,"LUCIA CAROLINA",106,"28,5"
6596,"LUZ BELEN",106,"40,1"
6597,"MANUELA FRANCISCA",106,"64,2"
6598,"MARGARET ROSE",106,"72,9"
6599,"MARIA ALSIRA",106,"68,3"
6600,"MARIANA CAROLINA",106,"30,5"
6601,"MARINA ELENA",106,"40,8"
6602,"MARTA GEMA",106,42
6603,"MILAGROS VALLE",106,"45,4"
6604,"MIREN JONE",106,57
6605,"NAIRA MARIA",106,"29,9"
6606,NAREL,106,"4,5"
6607,NOGAYE,106,28
6608,"PAULA BEATRIZ",106,"31,2"
6609,REINALDA,106,"62,4"
6610,"SELENA MARIA",106,"17,2"
6611,"SUSANA MERCEDES",106,"50,1"
6612,"TERESA JOSEFA",106,"65,8"
6613,TOUDA,106,"45,7"
6614,"VALENTINA ISABEL",106,"21,6"
6615,"VANESSA ISABEL",106,"35,6"
6616,WALAE,106,"8,4"
6617,"XIMENA ALEXANDRA",106,"34,2"
6618,"YURENA PINO",106,"34,6"
6619,"ALICIA RAQUEL",105,"49,4"
6620,"ANDREA MICHELLE",105,"23,2"
6621,"ANGELINA MARIA",105,"46,1"
6622,"ANGUSTIAS MARIA",105,"49,8"
6623,"ANTONIA JUANA",105,"68,9"
6624,ARSELINA,105,"76,4"
6625,BINTU,105,"16,9"
6626,BRITTANY,105,"8,5"
6627,"CLAUDIA PILAR",105,"30,3"
6628,"DIANA ANDREEA",105,"21,4"
6629,DINARA,105,"33,1"
6630,"EMILIA ROSA",105,"60,3"
6631,"GABRIELA PATRICIA",105,"30,7"
6632,GARDENIA,105,"47,2"
6633,"GIULIA MARIA",105,"12,4"
6634,"IONELA DANIELA",105,"34,7"
6635,JANETE,105,"47,2"
6636,"JOSEFA INMACULADA",105,"55,3"
6637,JUSTINE,105,"32,2"
6638,"LOURDES ISABEL",105,44
6639,"LUCIA DOLORES",105,"41,9"
6640,"LUISA ALEJANDRA",105,33
6641,MADAY,105,"22,2"
6642,"MARGARITA DOLORES",105,"58,2"
6643,"MARGARITA ESTHER",105,"56,1"
6644,"MARIA JACOBA",105,"59,8"
6645,"MARIA LIRIOS",105,"51,9"
6646,"MARIA TERESITA",105,"62,8"
6647,"MARIANA ELIZABETH",105,"34,8"
6648,"MARIANITA JESUS",105,"58,3"
6649,"MARITZA CARMEN",105,"51,3"
6650,"MARTA RAQUEL",105,"48,1"
6651,"MARTHA SUSANA",105,"57,5"
6652,"MONICA MARCELA",105,"40,6"
6653,MOUMNA,105,"53,1"
6654,"PATRICIA ROSARIO",105,"43,4"
6655,QUERUBINA,105,"62,3"
6656,"RAMONA MIHAELA",105,"35,7"
6657,"ROSA LOURDES",105,"55,4"
6658,"SARA MERCEDES",105,"43,8"
6659,SHAGUFTA,105,"43,3"
6660,"SONIA MERCEDES",105,"50,5"
6661,TEIA,105,"14,2"
6662,TSVETANKA,105,52
6663,VESNA,105,"47,6"
6664,"VICENTA PILAR",105,"67,7"
6665,"VICTORIA LOUISE",105,"39,6"
6666,YERA,105,19
6667,YISELA,105,"14,5"
6668,YUQIN,105,"43,7"
6669,ZELAI,105,"21,4"
6670,ZHORA,105,"56,4"
6671,"ADA LUZ",104,"39,7"
6672,"ALBA VICTORIA",104,"24,2"
6673,"ANA FILIPA",104,"33,1"
6674,"ANDREA CELESTE",104,"26,7"
6675,ANNAIS,104,17
6676,ASSA,104,"22,3"
6677,ASTA,104,41
6678,"BIANCA ALEXANDRA",104,"18,4"
6679,"CATALINA ANTONIA",104,"49,6"
6680,"CATALINA ROSA",104,"54,8"
6681,"CECILIA ANDREA",104,"37,9"
6682,"CECILIA BEATRIZ",104,47
6683,CHERYL,104,"46,8"
6684,"CLARA LUISA",104,"48,2"
6685,CLEOPATRA,104,"39,1"
6686,"ELENA DOLORES",104,"53,2"
6687,ERICKA,104,"31,7"
6688,EUFROSINA,104,"72,9"
6689,"EVA LUNA",104,"15,5"
6690,FANI,104,"39,4"
6691,"GEMA BELEN",104,41
6692,GHAZAL,104,"7,6"
6693,"GLADYS CARMEN",104,"55,2"
6694,"INGRID JOHANNA",104,"36,7"
6695,"INGRID VANESSA",104,"31,1"
6696,"JOSEFA RAMONA",104,"68,4"
6697,"JULIA ELIZABETH",104,"39,8"
6698,KATTY,104,"40,9"
6699,KYLIE,104,6
6700,LEDA,104,"33,5"
6701,LINDSAY,104,"27,1"
6702,"LORENA ALEJANDRA",104,"35,2"
6703,MALAIKA,104,"14,9"
6704,MAMMA,104,"63,6"
6705,MARCA,104,"69,8"
6706,"MARGARITA ANTONIA",104,"57,8"
6707,"MARIA DINA",104,"59,8"
6708,"MARIA EMPERATRIZ",104,"56,3"
6709,"MARIA GUIOMAR",104,"47,3"
6710,"MARIA ORFELINA",104,"65,4"
6711,"MARIA RUS",104,"49,8"
6712,"MARTA ROSARIO",104,"41,9"
6713,"MIREN AINHOA",104,"46,5"
6714,"MIRIAN ELIZABETH",104,"41,2"
6715,MOLLY,104,34
6716,MONEIBA,104,"34,7"
6717,NATALE,104,"17,1"
6718,"NICOLETA MARIA",104,"33,6"
6719,"PATRICIA INES",104,"45,7"
6720,RADOSTINA,104,"35,5"
6721,RAMATA,104,"27,6"
6722,"SILVIA MARINA",104,"42,6"
6723,"SOFIA TERESA",104,"32,6"
6724,TAMILA,104,"44,4"
6725,VLADA,104,"23,9"
6726,XENA,104,"15,3"
6727,YAKELIN,104,"27,6"
6728,ZARAIDA,104,"33,2"
6729,AGURNE,103,42
6730,AHLAME,103,"25,3"
6731,AILI,103,"46,9"
6732,"ALEJANDRA CRISTINA",103,"32,9"
6733,"ANDREA KARINA",103,"36,2"
6734,"ANNA SOFIA",103,"17,2"
6735,ANNELIESE,103,64
6736,"ANTONIA MANUELA",103,"64,1"
6737,ARIDIAN,103,"16,8"
6738,ARIELA,103,"19,8"
6739,AYLEEN,103,"10,4"
6740,"BEATRIZ CAROLINA",103,40
6741,"CARMEN ALEXANDRA",103,"35,9"
6742,"CARMEN MONICA",103,"45,8"
6743,"CAROLINA MERCEDES",103,"39,1"
6744,CHENXI,103,"11,5"
6745,"CRISTINA INMACULADA",103,"39,5"
6746,DONINA,103,"77,4"
6747,EDERLINDA,103,"71,7"
6748,"ELENA BELEN",103,"38,7"
6749,"FRANCISCA ASUNCION",103,"61,2"
6750,"GEMMA PILAR",103,"44,3"
6751,GUASIMARA,103,"36,1"
6752,HERIBERTA,103,"69,5"
6753,INESSA,103,"40,9"
6754,"IONELA MIHAELA",103,"32,8"
6755,IZEL,103,"7,4"
6756,JYOTI,103,"41,9"
6757,"KAREN MARIA",103,"31,2"
6758,"KAREN PAOLA",103,"29,2"
6759,"LAURA ANTONIA",103,"39,7"
6760,"LIZ MARIELA",103,"29,8"
6761,"LORENA ANDREA",103,"35,8"
6762,MADELYN,103,"30,5"
6763,"MANUELA VICTORIA",103,"48,7"
6764,"MARIA ANABEL",103,"45,4"
6765,"MARIA CARMEN TERESA",103,68
6766,"MARIA CORONACION",103,"68,4"
6767,"MARIA KARLA",103,"20,1"
6768,"MARIA MELISA",103,"34,6"
6769,"MARIA NADIA",103,"43,5"
6770,"MARIA SELENE",103,"33,7"
6771,"MARIELA ELIZABETH",103,"39,6"
6772,"MARINA MERCEDES",103,"51,4"
6773,MEIHUA,103,"48,3"
6774,"MICHELLE ANDREA",103,"24,4"
6775,"MIRIAN CARMEN",103,38
6776,"MIRTA BEATRIZ",103,"55,8"
6777,NAWEL,103,"32,6"
6778,"NOEMI CARMEN",103,"36,1"
6779,"PALOMA ISABEL",103,"41,8"
6780,"PATRICIA ESTHER",103,"40,1"
6781,RHIMO,103,58
6782,"SANDRA MERCEDES",103,"44,3"
6783,"SARA TERESA",103,38
6784,"SEBASTIANA MARIA",103,"55,2"
6785,SOUHILA,103,"39,8"
6786,TAYYABA,103,"29,3"
6787,VALLIVANA,103,"39,7"
6788,"VERONICA GABRIELA",103,"36,9"
6789,XIAOYUN,103,"43,9"
6790,"YOLANDA CRISTINA",103,"49,5"
6791,YUTONG,103,"12,6"
6792,ACERINA,102,"29,3"
6793,AIURI,102,"5,6"
6794,"ALBA NELLY",102,"54,2"
6795,"ALEJANDRA PAOLA",102,"29,5"
6796,"ALEXANDRA ANDREEA",102,"22,9"
6797,"ALINA DANIELA",102,"34,9"
6798,"ANA MARGARIDA",102,"34,2"
6799,"ANDREA MERCEDES",102,"35,1"
6800,"ANDREEA ROXANA",102,"27,7"
6801,"ANGELES ISABEL",102,"53,8"
6802,AYDA,102,"43,1"
6803,"CARLA CARMEN",102,"17,4"
6804,"DESIREE MARIA",102,"32,5"
6805,DIYANA,102,"41,4"
6806,"DORA LUZ",102,50
6807,"ELENA ESTHER",102,"49,3"
6808,"EVA FRANCISCA",102,47
6809,"EVA SUSANA",102,48
6810,"FRANCISCA MARGARITA",102,"60,1"
6811,GHOFRANE,102,"9,4"
6812,ILAF,102,"4,4"
6813,ITXARO,102,"33,7"
6814,IVY,102,"24,1"
6815,"JESSICA FERNANDA",102,"26,5"
6816,KOMAL,102,"28,4"
