Frecuencias de nombres masculinos,,,
Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2017,,,
INE.es
,,,
Nombres masculinos con frecuencia mayor o igual a 20 a nivel nacional.,,,
(*) Edad media de las personas que tienen ese nombre a nivel nacional.,,,
,,,
Orden,Nombre,Frecuencia,Edad Media (*)
5586,JUNYI,124 ,"17,4"
5587,LHASSAN,124 ,"47,1"
5588,LUIS LEONARDO,124 ,"37,6"
5589,LUIS MATIAS,124 ,"43,7"
5590,MARCELO ANDRES,124 ,"37,3"
5591,MARIUS NICOLAE,124 ,"33,8"
5592,MHAND,124 ,"50,6"
5593,MOHSSIN,124 ,"26,6"
5594,NAJI,124 ,"36,0"
5595,PAULO MANUEL,124 ,"44,1"
5596,RAUL VICENTE,124 ,"40,4"
5597,TIBOR,124 ,"43,7"
5598,YOAN,124 ,"21,5"
5599,ADAY JESUS,123 ,"22,2"
5600,ALBERTO JORGE,123 ,"46,9"
5601,ALVARO IGNACIO,123 ,"31,5"
5602,ANDRE FILIPE,123 ,"26,9"
5603,ANGEL BERNARDO,123 ,"49,3"
5604,ARTIOM,123 ,"17,2"
5605,BUBA,123 ,"24,5"
5606,CARLOS GREGORIO,123 ,"46,1"
5607,CELIO,123 ,"57,6"
5608,EBRAHIM,123 ,"21,9"
5609,EMILIO ANDRES,123 ,"44,3"
5610,ENRIQUE IGNACIO,123 ,"46,6"
5611,FAHAD,123 ,"20,5"
5612,FELIX ALEJANDRO,123 ,"37,2"
5613,GURUTZ,123 ,"37,4"
5614,HILARIO JOSE,123 ,"44,3"
5615,JADEL,123 ,"3,6"
5616,JIANGUO,123 ,"45,0"
5617,JORDA,123 ,"19,1"
5618,JOSE BERNARDINO,123 ,"53,8"
5619,JUNWEI,123 ,"33,0"
5620,MADOU,123 ,"32,7"
5621,MARIO VICENTE,123 ,"43,8"
5622,MOISES JESUS,123 ,"35,3"
5623,NELSON JESUS,123 ,"38,4"
5624,NIKOLOZ,123 ,"22,8"
5625,PACIANO,123 ,"67,5"
5626,SAFOUAN,123 ,"6,5"
5627,SANTINO,123 ,"13,9"
5628,VICTOR TOMAS,123 ,"40,4"
5629,YAZID,123 ,"26,5"
5630,ABDELWAHED,122 ,"31,3"
5631,ANTONIO SANTOS,122 ,"54,0"
5632,ARTEMI,122 ,"42,3"
5633,BHUPINDER,122 ,"37,1"
5634,CARLOS ISMAEL,122 ,"32,5"
5635,CECILIO JOSE,122 ,"41,6"
5636,CRISTIAN VASILE,122 ,"33,5"
5637,DAMIEN,122 ,"28,5"
5638,DANIEL VASILE,122 ,"31,4"
5639,EBER,122 ,"24,6"
5640,EL KBIR,122 ,"48,4"
5641,EUSEBIO JESUS,122 ,"51,1"
5642,FERNANDO JULIAN,122 ,"46,9"
5643,FRANCISCO BLAS,122 ,"50,8"
5644,HAOYU,122 ,"8,0"
5645,IGNACIO ENRIQUE,122 ,"40,1"
5646,JEAN PHILIPPE,122 ,"45,0"
5647,JOHAN MANUEL,122 ,"26,6"
5648,JORGE MARCELO,122 ,"44,8"
5649,JORGE SEBASTIAN,122 ,"32,1"
5650,JOSE CONSTANTINO,122 ,"55,6"
5651,JOSE HERNAN,122 ,"44,0"
5652,JUNAID,122 ,"22,8"
5653,KHURAM,122 ,"33,3"
5654,KRISTIYAN,122 ,"19,0"
5655,MANUEL MATIAS,122 ,"48,5"
5656,MAURICIO ANTONIO,122 ,"36,5"
5657,MIGUEL ANXO,122 ,"38,4"
5658,MIGUEL ARTURO,122 ,"39,8"
5659,MIGUEL EMILIO,122 ,"45,2"
5660,NELSON ANTONIO,122 ,"41,6"
5661,NINO,122 ,"32,7"
5662,PABLO IVAN,122 ,"30,5"
5663,PEDRO ADRIAN,122 ,"27,7"
5664,RIDUAN,122 ,"21,0"
5665,TOMAS AGUSTIN,122 ,"32,1"
5666,AFZAAL,121 ,"37,1"
5667,AGUSTIN LUIS,121 ,"54,8"
5668,AGUSTIN RAMON,121 ,"52,0"
5669,ALEJANDRO PABLO,121 ,"36,3"
5670,ALEJANDRO SALVADOR,121 ,"29,5"
5671,ALIEU,121 ,"33,8"
5672,ANTIDIO,121 ,"69,9"
5673,ARTURO FRANCISCO,121 ,"44,8"
5674,ASHOK,121 ,"48,9"
5675,BORJA ANTONIO,121 ,"26,2"
5676,CARLOS JOEL,121 ,"18,6"
5677,CHEIKHOU,121 ,"38,9"
5678,DARREN,121 ,"36,0"
5679,DIEGO IVAN,121 ,"31,1"
5680,ESTEBAN DAVID,121 ,"27,9"
5681,FELIX PEDRO,121 ,"56,6"
5682,FERNANDO FELIX,121 ,"53,9"
5683,FETHI,121 ,"38,2"
5684,GERARDO JAVIER,121 ,"42,0"
5685,HADDOU,121 ,"50,7"
5686,HUGO ANDRES,121 ,"29,0"
5687,IGNACIO FERNANDO,121 ,"43,4"
5688,INAZIO,121 ,"35,3"
5689,IÑIGO JAVIER,121 ,"35,5"
5690,JAMIE,121 ,"23,9"
5691,JESUS MOISES,121 ,"42,3"
5692,JOSE MELCHOR,121 ,"49,3"
5693,JOSE ROSENDO,121 ,"55,1"
5694,JULIAN RAMON,121 ,"51,7"
5695,KEVIN JOHN,121 ,"51,7"
5696,MANUEL ALEXIS,121 ,"40,5"
5697,MARCELINO JOSE,121 ,"51,6"
5698,MARIANO MANUEL,121 ,"50,6"
5699,MIGUEL NICOLAS,121 ,"31,6"
5700,MIMUN,121 ,"49,5"
5701,MYKYTA,121 ,"18,3"
5702,PING,121 ,"41,9"
5703,RAFAQAT,121 ,"38,0"
5704,RAJESH,121 ,"39,5"
5705,REGINALDO,121 ,"43,5"
5706,RIAZ,121 ,"44,7"
5707,SEBASTIANO,121 ,"40,5"
5708,TAOUFIQ,121 ,"32,6"
5709,TOMAS ALEJANDRO,121 ,"33,5"
5710,TOMAS IGNACIO,121 ,"41,4"
5711,WILHELM,121 ,"65,2"
5712,ZAHIR,121 ,"29,5"
5713,ADERITO,120 ,"58,5"
5714,ADRIAN CONSTANTIN,120 ,"27,9"
5715,ALEXANDER JESUS,120 ,"24,8"
5716,ANDRES CAMILO,120 ,"21,5"
5717,ARGOITZ,120 ,"27,3"
5718,CAMIL,120 ,"43,5"
5719,CESARE,120 ,"47,6"
5720,DANIEL OSCAR,120 ,"46,0"
5721,DIEGO FELIPE,120 ,"31,0"
5722,ELIEL,120 ,"13,1"
5723,EMRAN,120 ,"7,3"
5724,ESTEBAN MIGUEL,120 ,"44,0"
5725,FELIPE ALEJANDRO,120 ,"32,0"
5726,FRANCISCO AURELIO,120 ,"49,7"
5727,FRANCISCO SERGIO,120 ,"48,5"
5728,HUGO JESUS,120 ,"28,0"
5729,IDIR,120 ,"30,5"
5730,IKER JAVIER,120 ,"10,4"
5731,IKER JOSE,120 ,"9,0"
5732,IONUT COSMIN,120 ,"24,5"
5733,JAVIER MAURICIO,120 ,"36,3"
5734,JHON ALEJANDRO,120 ,"19,9"
5735,JOAN BAUTISTA,120 ,"53,7"
5736,JONATHAN DANIEL,120 ,"21,0"
5737,JULIO PEDRO,120 ,"54,4"
5738,LEANDRO JAVIER,120 ,"35,1"
5739,LEONARDO ENRIQUE,120 ,"36,1"
5740,LHOU,120 ,"42,1"
5741,LUIS SANTOS,120 ,"52,9"
5742,LUIS SERGIO,120 ,"40,2"
5743,MANUEL RODRIGO,120 ,"44,8"
5744,MARIAN ALEXANDRU,120 ,"21,8"
5745,MARTIN LUIS,120 ,"45,7"
5746,MELCIOR,120 ,"50,5"
5747,MIGUEL JULIAN,120 ,"49,9"
5748,MIGUEL MARTIN,120 ,"44,0"
5749,MIHAI ADRIAN,120 ,"27,1"
5750,MOISE,120 ,"33,4"
5751,PAUL ALEXANDER,120 ,"30,4"
5752,SINUHE,120 ,"26,3"
5753,VICENZO,120 ,"48,8"
5754,ABDESSADEK,119 ,"37,0"
5755,ALFONSO EDUARDO,119 ,"43,9"
5756,CLAUDIO ALEJANDRO,119 ,"41,5"
5757,CRISOSTOMO,119 ,"58,3"
5758,CRISTIAN ALEXANDRU,119 ,"17,9"
5759,DANIEL SALVADOR,119 ,"34,2"
5760,DIEGO ADRIAN,119 ,"25,1"
5761,DIEGO JOAQUIN,119 ,"33,0"
5762,ENRIQUE PABLO,119 ,"47,8"
5763,HECTOR GABRIEL,119 ,"29,6"
5764,JIRI,119 ,"41,8"
5765,JOSE DELFIN,119 ,"52,4"
5766,JOSEP ANDREU,119 ,"41,4"
5767,JOZSEF,119 ,"49,1"
5768,LIJUN,119 ,"38,8"
5769,MIGUEL ALEXANDER,119 ,"20,8"
5770,MIGUEL EUGENIO,119 ,"47,7"
5771,NASER,119 ,"31,1"
5772,NORBERTO JOSE,119 ,"43,9"
5773,OSCAR ROBERTO,119 ,"46,4"
5774,PABLO EUGENIO,119 ,"40,8"
5775,PAULO HENRIQUE,119 ,"27,6"
5776,PEDRO RUBEN,119 ,"37,6"
5777,RAMZI,119 ,"20,9"
5778,ROBERTO EDUARDO,119 ,"44,4"
5779,RODOLFO JOSE,119 ,"47,9"
5780,SUNIL,119 ,"37,9"
5781,TAIEB,119 ,"46,9"
5782,TIDIANE,119 ,"34,8"
5783,VICTOR EUGENIO,119 ,"41,4"
5784,ALVARO NICOLAS,118 ,"22,8"
5785,ARIEL ALEJANDRO,118 ,"27,2"
5786,AZ EDDINE,118 ,"32,4"
5787,DANIEL EMILIO,118 ,"35,9"
5788,DANIEL OMAR,118 ,"39,0"
5789,DANIEL PABLO,118 ,"34,8"
5790,EDGAR PATRICIO,118 ,"39,7"
5791,FERMIN ANTONIO,118 ,"53,2"
5792,FERNANDO ARTURO,118 ,"42,9"
5793,GREGORIO LUIS,118 ,"54,5"
5794,JOAN JORDI,118 ,"44,1"
5795,JORDI XAVIER,118 ,"34,8"
5796,JORGE JAIME,118 ,"45,4"
5797,JORGE ORLANDO,118 ,"42,9"
5798,JOSE BRAULIO,118 ,"52,7"
5799,JOSE SERAFIN,118 ,"53,7"
5800,JUAN CRISOSTOMO,118 ,"55,1"
5801,JUAN LEANDRO,118 ,"44,3"
5802,JUAN SAMUEL,118 ,"29,2"
5803,KEVIN ANTONIO,118 ,"17,4"
5804,KEVIN STEVEN,118 ,"17,1"
5805,LARRY,118 ,"33,8"
5806,LYUBOMYR,118 ,"41,0"
5807,MANUEL AMADOR,118 ,"49,8"
5808,MANUEL CESAR,118 ,"54,1"
5809,MARIO JUAN,118 ,"43,3"
5810,MARKOS,118 ,"21,6"
5811,MAURILIO,118 ,"65,4"
5812,MIGUEL LORENZO,118 ,"48,7"
5813,NELSON ENRIQUE,118 ,"40,0"
5814,NICOLAS MIGUEL,118 ,"36,1"
5815,OMAR ANTONIO,118 ,"33,5"
5816,PABLO ARIEL,118 ,"36,1"
5817,PASCUAL JESUS,118 ,"47,2"
5818,PEDRO OSCAR,118 ,"45,9"
5819,RAZVAN IONUT,118 ,"22,0"
5820,RUBEN IVAN,118 ,"31,5"
5821,SASHO,118 ,"38,8"
5822,SEBASTIAN DANIEL,118 ,"27,0"
5823,SUKHDEV,118 ,"40,6"
5824,YANKO,118 ,"38,5"
5825,ABOUBAKR,117 ,"18,3"
5826,ADRIAN CRISTIAN,117 ,"24,9"
5827,AFTAB,117 ,"37,6"
5828,AHMIDA,117 ,"52,9"
5829,ALEJANDRO ANGEL,117 ,"39,5"
5830,ALEJANDRO IGNACIO,117 ,"34,4"
5831,ALVARO ALEJANDRO,117 ,"27,6"
5832,ANDRES RICARDO,117 ,"35,3"
5833,APARICIO,117 ,"62,8"
5834,AUGUSTINE,117 ,"40,5"
5835,AURITZ,117 ,"10,4"
5836,BAYRON,117 ,"13,9"
5837,CARLOS VALENTIN,117 ,"39,8"
5838,DANIEL JORGE,117 ,"40,9"
5839,DAVID JULIAN,117 ,"36,0"
5840,EDWIN FERNANDO,117 ,"34,5"
5841,EL MAHFOUD,117 ,"41,9"
5842,FRANCISCO FIDEL,117 ,"47,9"
5843,FUAD,117 ,"31,9"
5844,GONÇAL,117 ,"41,8"
5845,JESUS ARTURO,117 ,"47,2"
5846,JOEL ALEJANDRO,117 ,"16,4"
5847,JOHN PATRICK,117 ,"52,2"
5848,JOSE GIL,117 ,"53,7"
5849,JOSE MAXIMO,117 ,"52,9"
5850,LUIS DARIO,117 ,"37,3"
5851,MARIO ANDREI,117 ,"6,6"
5852,MARTIN IGNACIO,117 ,"35,8"
5853,NOURDDIN,117 ,"37,4"
5854,NOUREDINE,117 ,"36,1"
5855,OSMAR,117 ,"36,2"
5856,QUIRZE,117 ,"22,7"
5857,RAFAEL RICARDO,117 ,"45,5"
5858,RAUL ADRIAN,117 ,"18,1"
5859,RAUL CARLOS,117 ,"44,6"
5860,SAIF,117 ,"29,5"
5861,SLAWOMIR,117 ,"43,1"
5862,TEOLINDO,117 ,"73,2"
5863,VICTOR MARIANO,117 ,"40,8"
5864,YUHAO,117 ,"9,1"
5865,ALEXANDRU MARIUS,116 ,"25,1"
5866,ANDRIAN,116 ,"28,4"
5867,BASHARAT,116 ,"40,4"
5868,BOGDAN ANDREI,116 ,"20,6"
5869,CARLOS ISIDRO,116 ,"46,2"
5870,CARLOS XAVIER,116 ,"26,7"
5871,CHRISTIAN PAUL,116 ,"30,0"
5872,DARIO ANTONIO,116 ,"37,9"
5873,DAVID PEDRO,116 ,"38,2"
5874,DMITRI,116 ,"34,3"
5875,DOMINGO ALBERTO,116 ,"47,1"
5876,EDGAR ALEXANDER,116 ,"28,9"
5877,EDUARDO TOMAS,116 ,"43,9"
5878,ELVIO,116 ,"52,6"
5879,ESTIVEN,116 ,"22,1"
5880,EVANGELINO,116 ,"66,9"
5881,EVARISTO JOSE,116 ,"51,5"
5882,FELIX VICENTE,116 ,"55,1"
5883,GABRIEL IGNACIO,116 ,"37,7"
5884,GUAYRE,116 ,"8,1"
5885,HAN,116 ,"18,5"
5886,HEINRICH,116 ,"66,9"
5887,JAKE,116 ,"13,1"
5888,JAVIER ERNESTO,116 ,"37,9"
5889,JIANMIN,116 ,"46,9"
5890,JORDI LLUIS,116 ,"48,0"
5891,JOSE AARON,116 ,"20,9"
5892,JOSE CARMEN,116 ,"50,6"
5893,JOSE CECILIO,116 ,"55,1"
5894,JOSE RENE,116 ,"41,6"
5895,KEVIN EDUARDO,116 ,"18,0"
5896,LESTER,116 ,"33,6"
5897,LUCAS MIGUEL,116 ,"23,9"
5898,LUCAS NICOLAS,116 ,"15,4"
5899,MANUEL JACINTO,116 ,"52,4"
5900,MARIUS IULIAN,116 ,"30,6"
5901,MORY,116 ,"34,1"
5902,MUHAMMAD ALI,116 ,"14,1"
5903,NELSON EDUARDO,116 ,"37,6"
5904,NORDDINE,116 ,"36,4"
5905,PAULO ROBERTO,116 ,"40,6"
5906,PEDRO CELESTINO,116 ,"60,3"
5907,RAFAEL AGUSTIN,116 ,"48,4"
5908,RAICO,116 ,"28,7"
5909,RUBEN OSCAR,116 ,"52,5"
5910,SALAMA,116 ,"34,4"
5911,TESIFON,116 ,"53,0"
5912,VASILY,116 ,"41,5"
5913,VICTOR MARIO,116 ,"43,3"
5914,WENHAO,116 ,"12,7"
5915,ALEJANDRO JOAQUIN,115 ,"28,4"
5916,ALFREDO CARLOS,115 ,"49,9"
5917,ANGEL DARIO,115 ,"32,8"
5918,BASILIO JOSE,115 ,"43,5"
5919,CESARIO,115 ,"60,6"
5920,CHRISTIAN ALBERTO,115 ,"29,0"
5921,CHRISTOPHER DAVID,115 ,"35,9"
5922,CLAUDIO JESUS,115 ,"43,2"
5923,DANIEL MARIAN,115 ,"25,1"
5924,DANIEL PEDRO,115 ,"39,3"
5925,DAREN,115 ,"8,6"
5926,DESTINY,115 ,"15,9"
5927,DOUDOU,115 ,"36,3"
5928,ELADIO MANUEL,115 ,"50,4"
5929,ENRIQUE GABRIEL,115 ,"40,7"
5930,FELIPE ANGEL,115 ,"52,6"
5931,FRANCISCO VICTOR,115 ,"52,8"
5932,GUSTAVO ALEXIS,115 ,"40,1"
5933,HANG,115 ,"25,9"
5934,HARDEEP,115 ,"32,2"
5935,HOLGER,115 ,"51,6"
5936,JESUS CRISTOBAL,115 ,"44,2"
5937,JOAN GABRIEL,115 ,"24,1"
5938,JONATAN JESUS,115 ,"29,8"
5939,JOSE OLIVER,115 ,"36,3"
5940,JULIAN IGNACIO,115 ,"46,3"
5941,MARTIN NICOLAS,115 ,"23,4"
5942,MIGUEL DANIEL,115 ,"38,0"
5943,MIGUEL SEBASTIAN,115 ,"35,1"
5944,MOHSINE,115 ,"28,8"
5945,OSCAR JULIAN,115 ,"34,4"
5946,PABLO SALVADOR,115 ,"33,4"
5947,RENAN,115 ,"32,8"
5948,SEDDIK,115 ,"43,2"
5949,SOUFYANE,115 ,"21,4"
5950,STEFAN DANIEL,115 ,"21,2"
5951,TEOFIL,115 ,"43,1"
5952,YONE,115 ,"19,8"
5953,YVAN,115 ,"34,8"
5954,ZIHAN,115 ,"7,8"
5955,ABDELADIM,114 ,"29,1"
5956,ABDELAH,114 ,"30,2"
5957,ABIMAEL,114 ,"22,2"
5958,ADUEN,114 ,"9,6"
5959,ANDREI FLORIN,114 ,"18,9"
5960,ANGEL CRISTOBAL,114 ,"41,5"
5961,ANIBAL JOSE,114 ,"38,8"
5962,ANTONIO ROMAN,114 ,"49,7"
5963,BACARY,114 ,"36,1"
5964,BOUBOU,114 ,"38,4"
5965,CARLOS ABEL,114 ,"37,6"
5966,DJAMAL,114 ,"44,8"
5967,DORAMAS,114 ,"24,1"
5968,EDISON FERNANDO,114 ,"34,3"
5969,EL MATI,114 ,"47,8"
5970,ERICO,114 ,"37,9"
5971,EUGENIO MIGUEL,114 ,"49,1"
5972,FELIX RAFAEL,114 ,"47,7"
5973,FERNANDO EDUARDO,114 ,"46,4"
5974,GODWIN,114 ,"36,5"
5975,IGNACIO TOMAS,114 ,"42,4"
5976,IVELIN,114 ,"30,7"
5977,JAIME RODRIGO,114 ,"38,4"
5978,JAMES MICHAEL,114 ,"43,1"
5979,JANUSZ,114 ,"47,6"
5980,JESUS ELIAS,114 ,"47,7"
5981,JESUS JOSE MARIA,114 ,"66,8"
5982,JOHN FREDDY,114 ,"34,9"
5983,JUAN ROQUE,114 ,"51,4"
5984,JULIAN PEDRO,114 ,"54,8"
5985,KADA,114 ,"42,3"
5986,LAIN,114 ,"13,9"
5987,LUIS FIDEL,114 ,"47,9"
5988,LUIS VALENTIN,114 ,"48,6"
5989,PATHE,114 ,"39,4"
5990,PAULINO JOSE,114 ,"49,7"
5991,PAULO JOSE,114 ,"40,2"
5992,RALPH,114 ,"48,0"
5993,RICARDO FERNANDO,114 ,"44,9"
5994,ROBERT ALEXANDER,114 ,"33,8"
5995,ROBERT CRISTIAN,114 ,"18,9"
5996,SAIF EDDINE,114 ,"10,4"
5997,SALVADOR RAMON,114 ,"52,5"
5998,SANA,114 ,"39,0"
5999,SANTIAGO PEDRO,114 ,"51,5"
6000,SULEIMAN,114 ,"17,8"
6001,SYLVAIN,114 ,"39,7"
6002,TOMAS ANDRES,114 ,"42,3"
6003,VASILE MARIUS,114 ,"34,8"
6004,AMAN,113 ,"28,4"
6005,ANDROS,113 ,"24,6"
6006,ANTONIO ERNESTO,113 ,"47,8"
6007,BRUCE,113 ,"31,0"
6008,COSMIN IONUT,113 ,"22,4"
6009,DIEGO FABIAN,113 ,"30,0"
6010,DYLAN ALEJANDRO,113 ,"6,1"
6011,EDUARDO NICOLAS,113 ,"30,5"
6012,EDWIN ALEXANDER,113 ,"23,7"
6013,ELIDIO,113 ,"64,5"
6014,FERNANDO ARIEL,113 ,"37,9"
6015,GALIN,113 ,"30,4"
6016,HENRIK,113 ,"44,1"
6017,ISAAC JESUS,113 ,"34,1"
6018,ISRAEL JOSE,113 ,"34,2"
6019,JOAQUIM MARIA,113 ,"53,7"
6020,JOAQUIN EDUARDO,113 ,"44,1"
6021,JOHAN ANDRES,113 ,"20,9"
6022,JOHN CHARLES,113 ,"61,9"
6023,JOSE BRUNO,113 ,"47,1"
6024,JOSE HERIBERTO,113 ,"50,0"
6025,LAARBI,113 ,"50,7"
6026,MARCO JESUS,113 ,"29,8"
6027,MATIAS GABRIEL,113 ,"17,5"
6028,MOISES ANTONIO,113 ,"38,4"
6029,NELSON DAVID,113 ,"29,2"
6030,NGAGNE,113 ,"39,1"
6031,NICOLAS MARTIN,113 ,"27,3"
6032,PATRICIO JAVIER,113 ,"35,8"
6033,QING,113 ,"36,8"
6034,RABIA,113 ,"33,6"
6035,RAFAEL DOMINGO,113 ,"50,5"
6036,VICENTE JULIAN,113 ,"50,8"
6037,WAGNER,113 ,"35,2"
6038,WILLIAM DAVID,113 ,"38,4"
6039,AGUSTIN JUAN,112 ,"52,4"
6040,ALVARO GABRIEL,112 ,"23,9"
6041,ANDEKA,112 ,"25,8"
6042,BADAR,112 ,"14,6"
6043,BANGALLY,112 ,"34,0"
6044,BERNARDO LUIS,112 ,"51,5"
6045,CHRISTIAN CAMILO,112 ,"23,8"
6046,DANIEL ROBERTO,112 ,"37,1"
6047,DANIEL TOMAS,112 ,"33,2"
6048,DAVID STEFAN,112 ,"5,4"
6049,DERECK,112 ,"8,3"
6050,ESTEBAN ANDRES,112 ,"31,9"
6051,FATHI,112 ,"35,9"
6052,FLORES,112 ,"64,8"
6053,FRANCISCO YERAY,112 ,"27,2"
6054,HARRI,112 ,"15,5"
6055,ILDEFONSO JOSE,112 ,"46,2"
6056,ISAAC ANTONIO,112 ,"38,2"
6057,JOSE JAIRO,112 ,"38,5"
6058,JUAN DIONISIO,112 ,"56,9"
6059,KALIN,112 ,"35,7"
6060,KENNETH JOHN,112 ,"67,1"
6061,KULDEEP,112 ,"36,1"
6062,LAZARO JESUS,112 ,"42,0"
6063,LIAQAT,112 ,"46,1"
6064,LUAY,112 ,"9,4"
6065,LUCAS EZEQUIEL,112 ,"20,6"
6066,MARIANO MIGUEL,112 ,"52,2"
6067,MELECIO,112 ,"67,3"
6068,NISAR,112 ,"38,7"
6069,OLAU,112 ,"6,0"
6070,PETER MICHAEL,112 ,"61,6"
6071,RAUL ERNESTO,112 ,"44,4"
6072,RAVINDER,112 ,"32,7"
6073,SAIBO,112 ,"25,1"
6074,SORY,112 ,"33,9"
6075,THOR,112 ,"22,4"
6076,WAHEED,112 ,"35,6"
6077,ZAZA,112 ,"43,1"
6078,AGUSTIN VICENTE,111 ,"52,3"
6079,ALES,111 ,"29,3"
6080,ANGEL PASCUAL,111 ,"51,2"
6081,BRYAN ALEJANDRO,111 ,"15,6"
6082,CONCEPCION,111 ,"68,1"
6083,DAVID MOISES,111 ,"31,9"
6084,EMERENCIANO,111 ,"70,9"
6085,ENRIQUE TOMAS,111 ,"46,5"
6086,FRANCISCO JERONIMO,111 ,"46,7"
6087,GABRIEL JUAN,111 ,"45,2"
6088,GIANMARCO,111 ,"23,0"
6089,GONZALO ALBERTO,111 ,"41,1"
6090,GREGORIO MIGUEL,111 ,"50,6"
6091,HECTOR ALBERTO,111 ,"42,2"
6092,HILARI,111 ,"51,4"
6093,ISACIO,111 ,"70,0"
6094,JATINDER,111 ,"32,9"
6095,JESSE,111 ,"24,8"
6096,JESUS CESAR,111 ,"52,6"
6097,JESUS ELOY,111 ,"50,6"
6098,JIMMY ALEXANDER,111 ,"25,4"
6099,JOSE OSWALDO,111 ,"46,7"
6100,JOSEP ANTONIO,111 ,"59,3"
6101,LEVON,111 ,"35,4"
6102,LHOUSSAIN,111 ,"40,6"
6103,MARIO RAFAEL,111 ,"33,9"
6104,MARIUS ANDREI,111 ,"20,9"
6105,MICHAEL THOMAS,111 ,"53,9"
6106,NORDINE,111 ,"38,1"
6107,OVIDI,111 ,"19,5"
6108,PABLO EZEQUIEL,111 ,"30,2"
6109,PEDRO FERMIN,111 ,"54,5"
6110,RAFAEL ERNESTO,111 ,"44,1"
6111,SAMUEL ANDRES,111 ,"18,1"
6112,ADEXE,110 ,"21,3"
6113,AITOR JAVIER,110 ,"26,8"
6114,ALBERTE,110 ,"27,4"
6115,ALBERTO SANTIAGO,110 ,"44,5"
6116,ALDAN,110 ,"9,1"
6117,AMAURY,110 ,"40,1"
6118,ANGEL LEONARDO,110 ,"36,1"
6119,ARTURO ANTONIO,110 ,"48,3"
6120,ASGHAR,110 ,"44,5"
6121,ASIEL,110 ,"9,9"
6122,BENJAMIN JOSE,110 ,"42,6"
6123,CHRISTIAN GABRIEL,110 ,"23,0"
6124,CORNELIS,110 ,"65,5"
6125,DARIO JESUS,110 ,"32,9"
6126,DARIO MANUEL,110 ,"27,8"
6127,EDUARDO IGNACIO,110 ,"40,0"
6128,EL MILOUDI,110 ,"44,5"
6129,FERNANDO ALEJANDRO,110 ,"36,7"
6130,FLORENCIO JOSE,110 ,"52,5"
6131,FRANCISCO BENITO,110 ,"52,1"
6132,GRAHAM JOHN,110 ,"63,6"
6133,GUEORGUI,110 ,"45,0"
6134,HARUN,110 ,"13,1"
6135,HECTOR RAMON,110 ,"42,0"
6136,HILARION,110 ,"54,1"
6137,HUGO ALEXANDER,110 ,"21,4"
6138,HUGO DAVID,110 ,"22,1"
6139,ISAC,110 ,"20,6"
6140,IVON,110 ,"40,1"
6141,JOAN ANTONIO,110 ,"47,2"
6142,JONATHAN ALEJANDRO,110 ,"22,2"
6143,JONATHAN FERNANDO,110 ,"23,2"
6144,JOSE HIPOLITO,110 ,"56,3"
6145,JOSE PAULO,110 ,"41,2"
6146,JUAN AMADOR,110 ,"47,6"
6147,JUAN IVAN,110 ,"35,8"
6148,LUIS ROMAN,110 ,"46,6"
6149,MAHJOUB,110 ,"44,9"
6150,MANUEL PASCUAL,110 ,"51,9"
6151,OLAI,110 ,"8,4"
6152,OSCAR ALFONSO,110 ,"41,2"
6153,OSCAR EMILIO,110 ,"41,3"
6154,RAMON ALFONSO,110 ,"51,7"
6155,REGULO,110 ,"61,3"
6156,REMBERTO,110 ,"42,3"
6157,ROGELIO JOSE,110 ,"47,3"
6158,SANTOS JAVIER,110 ,"47,9"
6159,SEBASTIAN MIGUEL,110 ,"41,4"
6160,STEFFEN,110 ,"43,6"
6161,STEPHEN PAUL,110 ,"54,7"
6162,UMER,110 ,"25,3"
6163,WILSON FERNANDO,110 ,"37,4"
6164,YAHEL,110 ,"4,7"
6165,ABDENABI,109 ,"40,8"
6166,ABDERRACHID,109 ,"43,7"
6167,ABDOU AZIZ,109 ,"30,4"
6168,ABED,109 ,"40,4"
6169,AHMED SALEM,109 ,"38,8"
6170,ALEJANDRO EDUARDO,109 ,"36,3"
6171,ALIN IONUT,109 ,"24,3"
6172,ANTONIO MATEO,109 ,"41,7"
6173,BAMBA,109 ,"33,9"
6174,BENEHARO,109 ,"28,5"
6175,CARLOS DIEGO,109 ,"35,9"
6176,CORRADO,109 ,"52,0"
6177,CRISTIAN MAURICIO,109 ,"30,0"
6178,DANIEL CONSTANTIN,109 ,"28,3"
6179,DARIAN,109 ,"9,3"
6180,DAVI,109 ,"17,7"
6181,DIEGO TOMAS,109 ,"32,1"
6182,EVANGELISTA,109 ,"62,4"
6183,FRANCISCO AMADOR,109 ,"47,3"
6184,GELASIO,109 ,"66,1"
6185,GEORGICA,109 ,"40,9"
6186,GERMAN FRANCISCO,109 ,"43,5"
6187,GONZALO RAFAEL,109 ,"36,5"
6188,GUILLERMO NICOLAS,109 ,"25,8"
6189,HECTOR RUBEN,109 ,"43,8"
6190,IONUT VALENTIN,109 ,"25,4"
6191,ISAAC DAVID,109 ,"22,3"
6192,JILLALI,109 ,"47,1"
6193,JOAQUIN ALFONSO,109 ,"52,7"
6194,JONATHAN PAUL,109 ,"32,1"
6195,JORGE RODRIGO,109 ,"37,9"
6196,JUAN ELADIO,109 ,"52,9"
6197,JUAN ISIDORO,109 ,"52,2"
6198,JUAN SERAFIN,109 ,"43,3"
