"VSA10C01","Rank of Name in Ireland","1998","1998","0067","Scott","Number","81"
"VSA10C01","Rank of Name in Ireland","1998","1998","0061","Christopher","Number","41"
"VSA10C01","Rank of Name in Ireland","1998","1998","0104","Odhran","Number","168"
"VSA10C01","Rank of Name in Ireland","1998","1998","0044","Kevin","Number","25"
"VSA10C01","Rank of Name in Ireland","1998","1998","0041","Ciaran","Number","24"
"VSA10C01","Rank of Name in Ireland","1998","1998","0080","Dara","Number","115"
"VSA10C01","Rank of Name in Ireland","1998","1998","0065","Alan","Number","46"
"VSA10C01","Rank of Name in Ireland","1998","1998","0138","Shay","Number","203"
"VSA10C01","Rank of Name in Ireland","1998","1998","0151","Tommy","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0071","Anthony","Number","54"
"VSA10C01","Rank of Name in Ireland","1998","1998","0200","Logan","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0105","Jakub","Number","0"
"VSA10C01","Rank of Name in Ireland","1998","1998","0078","Rhys","Number","147"
"VSA10C01","Rank of Name in Ireland","1998","1998","0100","Tomas","Number","117"
"VSA10C01","Rank of Name in Ireland","1998","1998","0118","Donnacha","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0206","Kai","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0060","Stephen","Number","17"
"VSA10C01","Rank of Name in Ireland","1998","1998","0062","Killian","Number","58"
"VSA10C01","Rank of Name in Ireland","1998","1998","0076","Niall","Number","37"
"VSA10C01","Rank of Name in Ireland","1998","1998","0068","Jason","Number","33"
"VSA10C01","Rank of Name in Ireland","1998","1998","0063","Josh","Number","112"
"VSA10C01","Rank of Name in Ireland","1998","1998","0393","Kayden","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0051","Brian","Number","35"
"VSA10C01","Rank of Name in Ireland","1998","1998","0073","Martin","Number","64"
"VSA10C01","Rank of Name in Ireland","1998","1998","0098","Ruairi","Number","119"
"VSA10C01","Rank of Name in Ireland","1998","1998","0101","Isaac","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0134","Danny","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0084","Edward","Number","79"
"VSA10C01","Rank of Name in Ireland","1998","1998","0111","Hugh","Number","101"
"VSA10C01","Rank of Name in Ireland","1998","1998","0088","Oran","Number","137"
"VSA10C01","Rank of Name in Ireland","1998","1998","0132","Sebastian","Number","376"
"VSA10C01","Rank of Name in Ireland","1998","1998","0066","Peter","Number","42"
"VSA10C01","Rank of Name in Ireland","1998","1998","0124","Daire","Number","107"
"VSA10C01","Rank of Name in Ireland","1998","1998","0135","Filip","Number","628"
"VSA10C01","Rank of Name in Ireland","1998","1998","0070","Lee","Number","42"
"VSA10C01","Rank of Name in Ireland","1998","1998","0072","Paul","Number","34"
"VSA10C01","Rank of Name in Ireland","1998","1998","0107","Zach","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0114","Lorcan","Number","102"
"VSA10C01","Rank of Name in Ireland","1998","1998","0110","Kacper","Number","0"
"VSA10C01","Rank of Name in Ireland","1998","1998","0120","Billy","Number","188"
"VSA10C01","Rank of Name in Ireland","1998","1998","01101","Tomás","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0102","Kian","Number","268"
"VSA10C01","Rank of Name in Ireland","1998","1998","0079","Dean","Number","29"
"VSA10C01","Rank of Name in Ireland","1998","1998","0115","Richard","Number","73"
"VSA10C01","Rank of Name in Ireland","1998","1998","0130","Daithi","Number","628"
"VSA10C01","Rank of Name in Ireland","1998","1998","0050","Calum","Number","179"
"VSA10C01","Rank of Name in Ireland","1998","1998","0090","Charles","Number","137"
"VSA10C01","Rank of Name in Ireland","1998","1998","0089","Padraig","Number","68"
"VSA10C01","Rank of Name in Ireland","1998","1998","0087","Louis","Number","142"
"VSA10C01","Rank of Name in Ireland","1998","1998","0099","Reece","Number","109"
"VSA10C01","Rank of Name in Ireland","1998","1998","0109","Daragh","Number","95"
"VSA10C01","Rank of Name in Ireland","1998","1998","0127","Patryk","Number","462"
"VSA10C01","Rank of Name in Ireland","1998","1998","0106","Jonathan","Number","86"
"VSA10C01","Rank of Name in Ireland","1998","1998","0136","Gerard","Number","79"
"VSA10C01","Rank of Name in Ireland","1998","1998","0137","Karl","Number","69"
"VSA10C01","Rank of Name in Ireland","1998","1998","0139","Eric","Number","75"
"VSA10C01","Rank of Name in Ireland","1998","1998","0140","George","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0082","Colm","Number","66"
"VSA10C01","Rank of Name in Ireland","1998","1998","0129","Philip","Number","87"
"VSA10C01","Rank of Name in Ireland","1998","1998","0144","Seamus","Number","95"
"VSA10C01","Rank of Name in Ireland","1998","1998","0121","Tristan","Number","162"
"VSA10C01","Rank of Name in Ireland","1998","1998","0145","Brendan","Number","78"
"VSA10C01","Rank of Name in Ireland","1998","1998","0147","Shaun","Number","87"
"VSA10C01","Rank of Name in Ireland","1998","1998","0148","Steven","Number","83"
"VSA10C01","Rank of Name in Ireland","1998","1998","0097","Brandon","Number","74"
"VSA10C01","Rank of Name in Ireland","1998","1998","0083","Diarmuid","Number","102"
"VSA10C01","Rank of Name in Ireland","1998","1998","0093","Ross","Number","39"
"VSA10C01","Rank of Name in Ireland","1998","1998","0094","Cameron","Number","119"
"VSA10C01","Rank of Name in Ireland","1998","1998","0064","Gavin","Number","45"
"VSA10C01","Rank of Name in Ireland","1998","1998","0117","Connor","Number","71"
"VSA10C01","Rank of Name in Ireland","1998","1998","0086","Christian","Number","109"
"VSA10C01","Rank of Name in Ireland","1998","1998","0159","Marcus","Number","162"
"VSA10C01","Rank of Name in Ireland","1998","1998","0162","Keith","Number","63"
"VSA10C01","Rank of Name in Ireland","1998","1998","0122","Darren","Number","47"
"VSA10C01","Rank of Name in Ireland","1998","1998","0167","Dillon","Number","89"
"VSA10C01","Rank of Name in Ireland","1998","1998","0116","Owen","Number","82"
"VSA10C01","Rank of Name in Ireland","1998","1998","0112","Colin","Number","70"
"VSA10C01","Rank of Name in Ireland","1998","1998","0173","Muhammad","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0174","Henry","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0175","Glen","Number","92"
"VSA10C01","Rank of Name in Ireland","1998","1998","0176","Szymon","Number","0"
"VSA10C01","Rank of Name in Ireland","1998","1998","0133","Simon","Number","92"
"VSA10C01","Rank of Name in Ireland","1998","1998","0181","Barry","Number","83"
"VSA10C01","Rank of Name in Ireland","1998","1998","0186","Declan","Number","98"
"VSA10C01","Rank of Name in Ireland","1998","1998","0187","Emmet","Number","95"
"VSA10C01","Rank of Name in Ireland","1998","1998","0125","Denis","Number","115"
"VSA10C01","Rank of Name in Ireland","1998","1998","0189","Jordan","Number","22"
"VSA10C01","Rank of Name in Ireland","1998","1998","0190","Donal","Number","89"
"VSA10C01","Rank of Name in Ireland","1998","1998","0191","Ian","Number","62"
"VSA10C01","Rank of Name in Ireland","1998","1998","0203","Gary","Number","71"
"VSA10C01","Rank of Name in Ireland","1998","1998","0205","Joey","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0208","Neil","Number","109"
"VSA10C01","Rank of Name in Ireland","1998","1998","0211","Hugo","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0113","Craig","Number","50"
"VSA10C01","Rank of Name in Ireland","1998","1998","0220","Arthur","Number","67"
"VSA10C01","Rank of Name in Ireland","1998","1998","0224","Theo","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0096","Kieran","Number","67"
"VSA10C01","Rank of Name in Ireland","1998","1998","0228","Emmanuel","Number","268"
"VSA10C01","Rank of Name in Ireland","1998","1998","0314","Freddie","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0351","Eli","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0367","Ollie","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0388","Frankie","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0430","Theodore","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0474","Archie","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0499","Jackson","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","0126","Luca","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","1854","Seán","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","2452","Odhrán","Number",""
"VSA10C01","Rank of Name in Ireland","1998","1998","2475","Ruairí","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0001","Jack","Number","3"
"VSA10C01","Rank of Name in Ireland","1999","1999","0005","James","Number","4"
"VSA10C01","Rank of Name in Ireland","1999","1999","0004","Daniel","Number","9"
"VSA10C01","Rank of Name in Ireland","1999","1999","0003","Conor","Number","1"
"VSA10C01","Rank of Name in Ireland","1999","1999","0002","Sean","Number","2"
"VSA10C01","Rank of Name in Ireland","1999","1999","0006","Adam","Number","5"
"VSA10C01","Rank of Name in Ireland","1999","1999","0007","Ryan","Number","13"
"VSA10C01","Rank of Name in Ireland","1999","1999","0010","Michael","Number","6"
"VSA10C01","Rank of Name in Ireland","1999","1999","0031","Harry","Number","70"
"VSA10C01","Rank of Name in Ireland","1999","1999","0049","Noah","Number","213"
"VSA10C01","Rank of Name in Ireland","1999","1999","0014","Thomas","Number","19"
"VSA10C01","Rank of Name in Ireland","1999","1999","0020","Alex","Number","57"
"VSA10C01","Rank of Name in Ireland","1999","1999","0008","Luke","Number","14"
"VSA10C01","Rank of Name in Ireland","1999","1999","0018","Oisin","Number","25"
"VSA10C01","Rank of Name in Ireland","1999","1999","0036","Charlie","Number","125"
"VSA10C01","Rank of Name in Ireland","1999","1999","0019","Patrick","Number","18"
"VSA10C01","Rank of Name in Ireland","1999","1999","0009","Cian","Number","12"
"VSA10C01","Rank of Name in Ireland","1999","1999","0026","Liam","Number","21"
"VSA10C01","Rank of Name in Ireland","1999","1999","00181","Oisín","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0013","Darragh","Number","29"
"VSA10C01","Rank of Name in Ireland","1999","1999","0011","Dylan","Number","10"
"VSA10C01","Rank of Name in Ireland","1999","1999","0017","Jamie","Number","22"
"VSA10C01","Rank of Name in Ireland","1999","1999","0015","Matthew","Number","24"
"VSA10C01","Rank of Name in Ireland","1999","1999","0022","Cillian","Number","61"
"VSA10C01","Rank of Name in Ireland","1999","1999","0012","Aaron","Number","8"
"VSA10C01","Rank of Name in Ireland","1999","1999","0032","Fionn","Number","97"
"VSA10C01","Rank of Name in Ireland","1999","1999","0028","Jake","Number","51"
"VSA10C01","Rank of Name in Ireland","1999","1999","0021","John","Number","15"
"VSA10C01","Rank of Name in Ireland","1999","1999","0016","David","Number","7"
"VSA10C01","Rank of Name in Ireland","1999","1999","0027","Ben","Number","38"
"VSA10C01","Rank of Name in Ireland","1999","1999","0054","Finn","Number","175"
"VSA10C01","Rank of Name in Ireland","1999","1999","0037","Nathan","Number","26"
"VSA10C01","Rank of Name in Ireland","1999","1999","0039","Kyle","Number","60"
"VSA10C01","Rank of Name in Ireland","1999","1999","0035","Samuel","Number","55"
"VSA10C01","Rank of Name in Ireland","1999","1999","0023","Evan","Number","34"
"VSA10C01","Rank of Name in Ireland","1999","1999","0069","Max","Number","152"
"VSA10C01","Rank of Name in Ireland","1999","1999","0046","Ethan","Number","76"
"VSA10C01","Rank of Name in Ireland","1999","1999","0058","Rian","Number","152"
"VSA10C01","Rank of Name in Ireland","1999","1999","0033","Joseph","Number","31"
"VSA10C01","Rank of Name in Ireland","1999","1999","0056","Alexander","Number","68"
"VSA10C01","Rank of Name in Ireland","1999","1999","0245","Mason","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0077","Oliver","Number","161"
"VSA10C01","Rank of Name in Ireland","1999","1999","0029","Joshua","Number","44"
"VSA10C01","Rank of Name in Ireland","1999","1999","0045","William","Number","50"
"VSA10C01","Rank of Name in Ireland","1999","1999","0024","Eoin","Number","16"
"VSA10C01","Rank of Name in Ireland","1999","1999","0085","Jayden","Number","614"
"VSA10C01","Rank of Name in Ireland","1999","1999","0081","Oscar","Number","136"
"VSA10C01","Rank of Name in Ireland","1999","1999","0034","Callum","Number","79"
"VSA10C01","Rank of Name in Ireland","1999","1999","0055","Aidan","Number","69"
"VSA10C01","Rank of Name in Ireland","1999","1999","0074","Tom","Number","127"
"VSA10C01","Rank of Name in Ireland","1999","1999","0040","Robert","Number","27"
"VSA10C01","Rank of Name in Ireland","1999","1999","0059","Sam","Number","87"
"VSA10C01","Rank of Name in Ireland","1999","1999","0047","Tadhg","Number","96"
"VSA10C01","Rank of Name in Ireland","1999","1999","0095","Jacob","Number","161"
"VSA10C01","Rank of Name in Ireland","1999","1999","0038","Cathal","Number","42"
"VSA10C01","Rank of Name in Ireland","1999","1999","0025","Shane","Number","11"
"VSA10C01","Rank of Name in Ireland","1999","1999","0075","Leon","Number","77"
"VSA10C01","Rank of Name in Ireland","1999","1999","0030","Mark","Number","17"
"VSA10C01","Rank of Name in Ireland","1999","1999","0103","Senan","Number","222"
"VSA10C01","Rank of Name in Ireland","1999","1999","00581","Rían","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0108","Bobby","Number","292"
"VSA10C01","Rank of Name in Ireland","1999","1999","0042","Ronan","Number","44"
"VSA10C01","Rank of Name in Ireland","1999","1999","0043","Andrew","Number","28"
"VSA10C01","Rank of Name in Ireland","1999","1999","0052","Eoghan","Number","41"
"VSA10C01","Rank of Name in Ireland","1999","1999","0091","Leo","Number","184"
"VSA10C01","Rank of Name in Ireland","1999","1999","0092","Lucas","Number","189"
"VSA10C01","Rank of Name in Ireland","1999","1999","0048","Rory","Number","64"
"VSA10C01","Rank of Name in Ireland","1999","1999","0195","Alfie","Number","0"
"VSA10C01","Rank of Name in Ireland","1999","1999","0128","Tyler","Number","214"
"VSA10C01","Rank of Name in Ireland","1999","1999","0057","Benjamin","Number","75"
