CHRISTOPHER,9783,99.93866911990187,0.06133088009812941
DAVID,8376,99.98806112702961,0.011938872970391595
JASON,5797,100.0,0.0
RYAN,11847,98.68321093947834,1.316789060521651
ROBERT,5399,99.98147805149101,0.018521948508983144
JAMES,7881,99.82235756883644,0.17764243116355793
MATTHEW,13135,100.0,0.0
DANIEL,9687,99.89676886548983,0.10323113451016827
KEVIN,4594,99.95646495428821,0.043535045711798
JUSTIN,7505,99.97335109926716,0.02664890073284477
SCOTT,3778,99.89412387506617,0.10587612493382743
JOHN,4840,99.95867768595042,0.04132231404958678
MARK,3904,100.0,0.0
JEFFREY,3314,99.96982498491249,0.030175015087507546
ADAM,6831,100.0,0.0
BRADLEY,3266,99.72443355786895,0.27556644213104714
STEVEN,4294,100.0,0.0
ANDREW,7623,99.97376361012724,0.02623638987275351
TYLER,8347,98.88582724332096,1.1141727566790465
JONATHAN,4729,100.0,0.0
TRAVIS,3336,99.97002398081534,0.029976019184652276
TREVOR,2206,100.0,0.0
TIMOTHY,2598,100.0,0.0
JEREMY,2763,99.85522982265653,0.14477017734346725
WILLIAM,6825,99.97069597069597,0.029304029304029304
JOSHUA,9513,99.98948806895827,0.010511931041732366
CHAD,2006,100.0,0.0
RICHARD,2602,100.0,0.0
NATHAN,6492,100.0,0.0
JESSE,4949,95.65568801778137,4.34431198221863
JOSEPH,4523,99.97789078045545,0.022109219544550078
NICHOLAS,6264,100.0,0.0
STEPHEN,2495,100.0,0.0
AARON,4272,99.20411985018727,0.7958801498127341
CURTIS,2126,99.95296331138289,0.047036688617121354
DEREK,2500,99.96000000000001,0.04
SHAWN,2138,99.15809167446211,0.841908325537886
DUSTIN,3052,99.8689384010485,0.1310615989515072
BENJAMIN,6925,99.985559566787,0.01444043321299639
THOMAS,5011,99.9800439034125,0.019956096587507483
BRIAN,2228,99.95511669658886,0.04488330341113106
PAUL,2334,99.95715509854327,0.042844901456726654
CORY,1550,97.09677419354838,2.903225806451613
ERIC,4285,99.95332555425904,0.046674445740956826
SHAUN,1061,99.2459943449576,0.7540056550424128
SHANE,1914,99.32079414838036,0.6792058516196446
SEAN,3431,99.62110171961527,0.3788982803847275
GREGORY,1896,100.0,0.0
KYLE,7627,99.82955290415629,0.17044709584371315
PETER,2421,100.0,0.0
DARREN,1416,99.92937853107344,0.07062146892655367
COLIN,2031,100.0,0.0
PATRICK,2636,100.0,0.0
CRAIG,1344,100.0,0.0
JORDAN,8135,82.70436385986478,17.29563614013522
KENNETH,1451,100.0,0.0
BRENT,1176,100.0,0.0
DOUGLAS,1007,100.0,0.0
IAN,2263,100.0,0.0
ANTHONY,3164,100.0,0.0
CAMERON,3485,94.31850789096127,5.681492109038738
CLAYTON,1266,100.0,0.0
BRETT,2878,96.14315496872828,3.856845031271716
KELLY,2177,29.260450160771708,70.7395498392283
KEITH,987,99.59473150962512,0.4052684903748734
JAMIE,2730,39.523809523809526,60.476190476190474
CLINTON,561,100.0,0.0
COREY,1135,97.18061674008811,2.8193832599118944
JOEL,2592,99.84567901234568,0.15432098765432098
JEFFERY,628,100.0,0.0
CODY,4661,99.09890581420296,0.9010941857970393
WESLEY,1189,99.07485281749369,0.9251471825063078
NEIL,787,99.74587039390089,0.25412960609911056
DONALD,698,100.0,0.0
LEE,779,89.98716302952504,10.012836970474968
TROY,1068,99.812734082397,0.18726591760299627
DALLAS,1368,81.28654970760235,18.71345029239766
JARED,2444,99.95908346972176,0.04091653027823241
TODD,562,100.0,0.0
DARCY,743,90.57873485868102,9.421265141318976
CHARLES,1724,99.94199535962876,0.058004640371229696
PHILIP,973,100.0,0.0
BRYAN,1125,99.82222222222222,0.17777777777777778
BRANDON,5790,99.89637305699482,0.10362694300518134
GRAHAM,1021,100.0,0.0
GEOFFREY,637,100.0,0.0
MARC,858,100.0,0.0
ALEXANDER,7241,99.95856925838973,0.041430741610274824
MICHEAL,1004,99.800796812749,0.199203187250996
SHELDON,973,100.0,0.0
DALE,541,95.00924214417745,4.990757855822551
BLAIR,780,77.43589743589745,22.564102564102566
RONALD,512,99.8046875,0.1953125
DENNIS,654,100.0,0.0
EDWARD,1161,100.0,0.0
KRISTOPHER,787,100.0,0.0
WAYNE,444,99.54954954954955,0.45045045045045046
DARRYL,320,98.4375,1.5625
GORDON,669,100.0,0.0
RUSSELL,769,100.0,0.0
ALLAN,575,100.0,0.0
ALAN,521,100.0,0.0
GRANT,656,100.0,0.0
RAYMOND,897,100.0,0.0
DEAN,777,100.0,0.0
GEORGE,1214,99.835255354201,0.16474464579901155
MITCHELL,2251,99.95557529986672,0.0444247001332741
BARRY,247,100.0,0.0
GARY,566,100.0,0.0
KURTIS,632,100.0,0.0
ROBIN,1040,40.86538461538461,59.13461538461539
JACOB,6550,100.0,0.0
JAY,579,98.79101899827289,1.2089810017271159
RANDY,758,98.94459102902374,1.0554089709762533
TERRY,471,92.1443736730361,7.855626326963907
TYSON,2419,99.91732120711038,0.0826787928896238
BYRON,435,99.77011494252874,0.22988505747126436
WARREN,532,100.0,0.0
ADRIAN,1305,96.93486590038314,3.065134099616858
BRENDAN,1776,100.0,0.0
KENT,364,100.0,0.0
KIRK,328,100.0,0.0
MATHEW,1357,99.92630803242447,0.07369196757553427
CHRISTIAN,1813,98.67622724765582,1.323772752344181
DWAYNE,285,100.0,0.0
MARTIN,842,100.0,0.0
ASHLEY,7280,1.8818681318681318,98.11813186813187
BRYCE,1464,97.26775956284153,2.73224043715847
CALVIN,950,100.0,0.0
DYLAN,5141,96.75160474615834,3.248395253841665
EVAN,4382,98.95025102692834,1.0497489730716567
SAMUEL,4407,100.0,0.0
VINCENT,1143,99.91251093613297,0.08748906386701663
BLAINE,408,93.62745098039215,6.372549019607843
DUANE,131,100.0,0.0
LANCE,639,100.0,0.0
LEVI,2516,98.96661367249602,1.0333863275039745
LUKE,3222,100.0,0.0
ERIK,1032,100.0,0.0
JOEY,462,87.87878787878788,12.121212121212121
LAWRENCE,400,100.0,0.0
LESLIE,622,31.672025723472668,68.32797427652733
RODNEY,264,100.0,0.0
RORY,835,77.96407185628742,22.035928143712574
CASEY,1063,61.241768579492,38.758231420508
SIMON,1263,99.92082343626286,0.0791765637371338
CARL,435,100.0,0.0
DEVON,1633,85.36436007348438,14.635639926515614
JONATHON,494,100.0,0.0
LUCAS,4636,99.97842968075928,0.021570319240724764
PHILLIP,603,100.0,0.0
STUART,486,100.0,0.0
BRUCE,417,100.0,0.0
DANNY,473,99.78858350951374,0.21141649048625794
GERALD,321,100.0,0.0
GLEN,255,100.0,0.0
NATHANIEL,1710,100.0,0.0
TERENCE,224,100.0,0.0
ALBERT,525,100.0,0.0
ALLEN,344,99.12790697674419,0.872093023255814
JEREMIAH,672,99.85119047619048,0.1488095238095238
MURRAY,200,100.0,0.0
ROGER,272,100.0,0.0
WADE,482,100.0,0.0
DERRICK,484,100.0,0.0
GARRETT,1026,99.90253411306043,0.09746588693957114
GAVIN,2016,100.0,0.0
KARL,354,99.71751412429379,0.2824858757062147
ANDRE,479,99.79123173277662,0.20876826722338201
ARTHUR,589,100.0,0.0
KORY,179,90.5027932960894,9.497206703910614
KURT,385,99.48051948051948,0.5194805194805194
ROSS,466,99.57081545064378,0.4291845493562232
VICTOR,716,100.0,0.0
ZACHARY,4563,100.0,0.0
BEAU,611,96.56301145662847,3.436988543371522
BLAKE,2613,85.95484117872178,14.045158821278225
DANA,1074,14.059590316573555,85.94040968342644
DARRELL,168,99.40476190476191,0.5952380952380952
DARYL,234,91.45299145299145,8.547008547008547
TONY,494,99.19028340080972,0.8097165991902834
TRENT,546,99.81684981684981,0.18315018315018314
BRAD,160,100.0,0.0
CHRIS,232,96.98275862068965,3.0172413793103448
CLIFFORD,177,100.0,0.0
DEVIN,1265,93.43873517786562,6.561264822134387
FRANK,399,100.0,0.0
LYLE,255,99.6078431372549,0.39215686274509803
MORGAN,3177,29.209946490399748,70.79005350960024
NOLAN,2328,100.0,0.0
NORMAN,198,100.0,0.0
SHAYNE,345,86.08695652173914,13.91304347826087
BOBBY,214,91.1214953271028,8.878504672897195
CLINT,127,100.0,0.0
FREDERICK,298,100.0,0.0
ISAAC,2390,100.0,0.0
JARROD,141,100.0,0.0
JODY,502,18.326693227091635,81.67330677290838
LANDON,1726,99.47856315179607,0.5214368482039398
STEVE,165,100.0,0.0
CONRAD,383,100.0,0.0
DREW,918,82.24400871459694,17.75599128540305
JESSIE,1225,35.26530612244898,64.73469387755102
LARRY,189,100.0,0.0
MARCEL,256,98.828125,1.171875
OWEN,3736,100.0,0.0
SETH,1651,99.93943064809207,0.06056935190793458
SPENCER,2196,94.80874316939891,5.191256830601093
STANLEY,271,100.0,0.0
TANNER,1977,99.03894790085988,0.9610520991401114
BERNARD,144,100.0,0.0
HENRY,1833,100.0,0.0
LORNE,149,99.32885906040269,0.6711409395973155
NEAL,110,100.0,0.0
QUENTIN,282,100.0,0.0
TAYLOR,6064,34.43271767810027,65.56728232189974
TERRANCE,257,99.61089494163424,0.38910505836575876
VERNON,91,100.0,0.0
BRENDON,406,100.0,0.0
BROCK,665,99.69924812030075,0.30075187969924816
COLLIN,298,99.66442953020133,0.33557046979865773
DUNCAN,551,100.0,0.0
GARTH,109,100.0,0.0
GRAEME,378,100.0,0.0
JEAN,231,63.20346320346321,36.79653679653679
LOGAN,6038,96.22391520370984,3.776084796290162
NICKOLAS,339,100.0,0.0
RANDALL,229,96.06986899563319,3.9301310043668125
RILEY,4023,78.82177479492915,21.17822520507084
RODERICK,108,100.0,0.0
ANDY,444,97.52252252252252,2.4774774774774775
BILLY,209,96.17224880382776,3.827751196172249
COURTNEY,2758,2.5018129079042786,97.49818709209572
DENIS,167,100.0,0.0
FRASER,227,99.55947136563876,0.4405286343612335
GABRIEL,2741,98.94199197373221,1.0580080262677856
HOWARD,93,100.0,0.0
JAYSON,219,100.0,0.0
JIMMY,283,100.0,0.0
JOHNATHAN,681,100.0,0.0
KELSEY,2621,7.706982067913009,92.29301793208698
KENNY,144,100.0,0.0
KERRY,295,34.57627118644068,65.42372881355932
KRISTIAN,304,92.10526315789474,7.894736842105263
LOUIS,357,100.0,0.0
MATHIEU,250,100.0,0.0
STEFAN,456,99.78070175438597,0.21929824561403508
TERRENCE,217,99.53917050691244,0.4608294930875576
BRADLY,138,100.0,0.0
CONNOR,4062,99.75381585425899,0.2461841457410143
DION,164,97.5609756097561,2.4390243902439024
EUGENE,152,97.36842105263158,2.631578947368421
GARETT,191,100.0,0.0
GARRY,100,100.0,0.0
GREG,98,100.0,0.0
GUY,83,100.0,0.0
HARLEY,552,66.12318840579711,33.8768115942029
HUSSEIN,163,100.0,0.0
IVAN,518,100.0,0.0
JACKSON,2824,99.71671388101983,0.28328611898017
JORDON,431,93.50348027842227,6.496519721577726
KIM,226,22.123893805309734,77.87610619469027
KIRBY,189,62.96296296296296,37.03703703703704
LEO,1093,100.0,0.0
LEONARD,288,100.0,0.0
MOHAMED,785,100.0,0.0
NELSON,274,100.0,0.0
RICARDO,122,100.0,0.0
RICKY,266,98.1203007518797,1.8796992481203008
ROY,240,100.0,0.0
WALTER,336,100.0,0.0
ALI,1217,90.30402629416598,9.69597370583402
ANTONIO,391,100.0,0.0
BEN,513,100.0,0.0
CALEB,2862,99.96505939902165,0.034940600978336823
DAMIEN,598,99.83277591973244,0.16722408026755853
DARIN,116,99.13793103448276,0.8620689655172413
DAVIN,260,99.23076923076923,0.7692307692307693
DON,129,97.67441860465115,2.3255813953488373
DUSTY,130,70.76923076923077,29.230769230769234
EDWIN,289,100.0,0.0
ELIJAH,1716,99.06759906759906,0.9324009324009324
FRANCIS,436,91.97247706422019,8.027522935779817
JERRY,306,99.34640522875817,0.6535947712418301
KELVIN,247,100.0,0.0
KENTON,217,99.53917050691244,0.4608294930875576
LANE,715,95.8041958041958,4.195804195804196
LIAM,5808,99.89669421487604,0.10330578512396695
MARCUS,1591,100.0,0.0
OLIVER,2642,99.92429977289932,0.0757002271006813
PRESTON,805,99.00621118012423,0.9937888198757764
TRENTON,243,100.0,0.0
TRISTAN,2568,95.67757009345794,4.322429906542056
WYATT,2685,99.21787709497207,0.782122905027933
BRADY,1568,98.08673469387756,1.913265306122449
COLBY,1262,92.1553090332805,7.844690966719494
DESMOND,364,99.45054945054946,0.5494505494505495
DWIGHT,162,100.0,0.0
GILBERT,106,100.0,0.0
GLENN,176,98.86363636363636,1.1363636363636365
JACK,3583,100.0,0.0
JAN,182,83.51648351648352,16.483516483516482
JARRETT,301,100.0,0.0
JON,209,100.0,0.0
JULIEN,237,96.62447257383965,3.375527426160337
KRIS,96,86.45833333333334,13.541666666666666
KRISTOFER,105,100.0,0.0
LLOYD,128,100.0,0.0
MACKENZIE,893,32.81075027995521,67.1892497200448
MALCOLM,588,99.82993197278913,0.17006802721088435
MARIO,171,100.0,0.0
MICHEL,130,90.76923076923077,9.230769230769232
MOHAMMAD,501,100.0,0.0
REGAN,322,41.30434782608695,58.69565217391305
REUBEN,266,100.0,0.0
ROBBIE,116,95.6896551724138,4.310344827586207
SHANNON,1770,2.8813559322033897,97.11864406779661
STACEY,880,5.454545454545454,94.54545454545455
THEODORE,1246,99.91974317817014,0.08025682182985554
TYRONE,291,99.65635738831615,0.3436426116838488
ADRIEN,163,88.95705521472392,11.042944785276074
ALAIN,66,100.0,0.0
ALIM,33,90.9090909090909,9.090909090909092
ALVIN,243,100.0,0.0
ANGUS,231,100.0,0.0
BRADEN,1101,99.90917347865576,0.09082652134423251
CARLOS,276,100.0,0.0
CHADWICK,68,100.0,0.0
CONOR,344,98.83720930232558,1.1627906976744187
DARRIN,68,100.0,0.0
DONOVAN,529,100.0,0.0
ELI,1057,99.71617786187322,0.28382213812677387
GALEN,60,98.33333333333333,1.6666666666666667
GERARD,89,100.0,0.0
GILLES,35,100.0,0.0
GREGG,37,100.0,0.0
JARRED,139,100.0,0.0
JOHN-PAUL,31,100.0,0.0
JONAH,1052,99.04942965779468,0.9505703422053232
LEON,320,99.375,0.625
LOREN,93,62.365591397849464,37.634408602150536
LYNDON,285,98.59649122807016,1.4035087719298245
MARCO,416,100.0,0.0
MARVIN,180,100.0,0.0
MITCHEL,269,99.62825278810409,0.37174721189591076
NIGEL,354,100.0,0.0
NOEL,252,83.73015873015873,16.26984126984127
PHILIPPE,97,100.0,0.0
RANDOLPH,47,100.0,0.0
REID,1088,97.61029411764706,2.389705882352941
RON,57,100.0,0.0
SIDNEY,368,44.02173913043478,55.97826086956522
STEWART,168,100.0,0.0
TOMMY,239,98.74476987447699,1.2552301255230125
TYLOR,148,97.97297297297297,2.027027027027027
TYREL,216,100.0,0.0
VANCE,180,99.44444444444444,0.5555555555555556
AHMED,621,99.6779388083736,0.322061191626409
AUSTIN,4843,99.27730745405741,0.7226925459425976
BOYD,85,100.0,0.0
BRANT,170,100.0,0.0
CHEYENNE,682,3.9589442815249267,96.04105571847508
CLARK,386,99.22279792746113,0.7772020725388601
CODEY,42,88.09523809523809,11.904761904761903
COLE,3512,99.77220956719817,0.22779043280182232
DAMON,637,100.0,0.0
DOMINIC,1685,99.70326409495549,0.2967359050445104
ELLIOTT,603,82.08955223880598,17.91044776119403
ERNEST,163,99.38650306748467,0.6134969325153374
GIUSEPPE,58,100.0,0.0
HAROLD,91,100.0,0.0
HARVEY,194,100.0,0.0
HERMAN,106,99.05660377358491,0.9433962264150944
IMRAN,184,99.45652173913044,0.5434782608695652
JADE,1687,8.476585655008892,91.52341434499111
JARET,75,100.0,0.0
JASEN,35,97.14285714285714,2.857142857142857
JEFFEREY,28,100.0,0.0
JOHNATHON,238,100.0,0.0
JONAS,433,99.76905311778292,0.23094688221709006
KEEGAN,930,96.55913978494624,3.4408602150537635
KENDALL,504,23.214285714285715,76.78571428571429
LAYNE,442,80.09049773755656,19.90950226244344
LELAND,246,100.0,0.0
LINDSAY,2545,2.200392927308448,97.79960707269156
LIONEL,90,100.0,0.0
LUC,280,100.0,0.0
LUKAS,955,100.0,0.0
MARSHALL,580,99.82758620689656,0.1724137931034483
MASON,3326,98.94768490679495,1.0523150932050511
MIKE,109,100.0,0.0
MILES,607,99.67051070840198,0.3294892915980231
MONTY,54,100.0,0.0
MYLES,744,99.19354838709677,0.8064516129032258
NICOLAS,946,100.0,0.0
PERRY,110,91.81818181818183,8.181818181818182
QUINTON,397,100.0,0.0
RANDAL,82,92.6829268292683,7.317073170731707
RAY,121,95.86776859504133,4.132231404958678
RENE,165,67.87878787878789,32.121212121212125
RHYS,648,93.82716049382715,6.172839506172839
SONNY,131,91.6030534351145,8.396946564885496
STACY,430,8.604651162790699,91.3953488372093
TOBIAS,338,100.0,0.0
WAYLON,303,99.33993399339934,0.6600660066006601
AHMAD,363,100.0,0.0
ALFRED,149,100.0,0.0
AMANDEEP,88,48.86363636363637,51.13636363636363
ARIF,30,100.0,0.0
ARNOLD,110,100.0,0.0
BRENDEN,408,100.0,0.0
CALLUM,580,99.48275862068967,0.5172413793103449
CHANCE,704,98.01136363636364,1.9886363636363635
CLARENCE,117,100.0,0.0
DARREL,68,100.0,0.0
DEXTER,372,99.46236559139786,0.5376344086021506
DIETER,23,100.0,0.0
DILLON,667,98.95052473763118,1.0494752623688157
DONNY,39,100.0,0.0
DORIAN,228,94.2982456140351,5.701754385964912
EDGAR,68,100.0,0.0
ELDON,73,100.0,0.0
ELIAS,841,99.40546967895362,0.5945303210463734
ERVIN,29,100.0,0.0
EVERETT,914,99.34354485776805,0.6564551422319475
FELIX,670,99.85074626865672,0.1492537313432836
FRANCOIS,58,100.0,0.0
GARNET,72,93.05555555555556,6.944444444444445
HARPREET,79,49.36708860759494,50.63291139240506
HARRY,173,100.0,0.0
HASSAN,264,100.0,0.0
HEATH,173,100.0,0.0
JAIME,453,15.894039735099339,84.10596026490066
JAKE,1575,99.93650793650794,0.06349206349206349
JAROD,191,100.0,0.0
JEFF,100,100.0,0.0
JENS,24,100.0,0.0
JEROME,197,100.0,0.0
JOESPH,63,100.0,0.0
JORDIE,49,83.6734693877551,16.3265306122449
JOSE,155,96.7741935483871,3.225806451612903
KAI,1155,96.017316017316,3.982683982683983
KEN,111,100.0,0.0
KRISTOFFER,57,100.0,0.0
LEIGH,178,37.07865168539326,62.92134831460674
LENNY,55,89.0909090909091,10.909090909090908
MARTY,93,86.02150537634408,13.978494623655912
MAX,1221,99.26289926289927,0.7371007371007371
MOHAMAD,254,100.0,0.0
MOHAMMED,597,100.0,0.0
OMAR,800,100.0,0.0
PERCY,49,100.0,0.0
QUINN,1965,43.00254452926209,56.99745547073791
RAHIM,76,100.0,0.0
RAVINDER,38,73.68421052631578,26.31578947368421
REED,355,96.3380281690141,3.6619718309859155
ROBBY,37,97.2972972972973,2.7027027027027026
ROBERTO,97,100.0,0.0
