Juan Carlos,7077,1955
Miguel Angel,6048,1955
Ana Maria,5462,1955
Maria Cristina,5073,1955
Carlos Alberto,4521,1955
Maria del Carmen,3349,1955
Stella Maris,2901,1955
Luis Alberto,2869,1955
Jose Luis,2514,1955
Maria Rosa,1808,1955
Jorge Alberto,1748,1955
Maria Elena,1645,1955
Julio Cesar,1511,1955
Susana Beatriz,1401,1955
Maria Ester,1400,1955
Maria Isabel,1372,1955
Maria Teresa,1349,1955
Juan Jose,1334,1955
Maria Ines,1205,1955
Norma Beatriz,1183,1955
Maria Luisa,1130,1955
Victor Hugo,1067,1955
Jose Antonio,954,1955
Jose Alberto,952,1955
Graciela Beatriz,948,1955
Liliana Beatriz,934,1955
Oscar Alberto,912,1955
Roberto,886,1955
Maria Angelica,884,1955
Antonio,883,1955
Jose Maria,803,1955
Maria Esther,791,1955
Jorge Luis,788,1955
Jose,757,1955
Juan Alberto,756,1955
Juan Domingo,750,1955
Marta Susana,746,1955
Juan Antonio,726,1955
Alicia Beatriz,723,1955
Ricardo,719,1955
Carlos,719,1955
Jorge Omar,714,1955
Eduardo,709,1955
Alberto,699,1955
Oscar Alfredo,685,1955
Hugo Alberto,676,1955
Graciela,673,1955
Francisco,641,1955
Mirta Susana,638,1955
Rosa,633,1955
Raul Alberto,632,1955
Juan,625,1955
Ramón,618,1955
Graciela Noemi,611,1955
Maria,609,1955
Jorge Eduardo,598,1955
Marta Beatriz,593,1955
Maria Susana,592,1955
Daniel Alberto,582,1955
Silvia Beatriz,582,1955
Jorge Raul,580,1955
Pedro,578,1955
Jorge,567,1955
Mirta Graciela,545,1955
Margarita,545,1955
Maria Graciela,543,1955
Olga Beatriz,541,1955
Mirta Beatriz,530,1955
Mario,528,1955
Daniel,525,1955
Oscar,515,1955
Mario Alberto,512,1955
Isabel,507,1955
Maria Antonia,507,1955
Juan Ramon,505,1955
Silvia Graciela,499,1955
Susana,495,1955
Alicia,479,1955
Teresa,475,1955
Ricardo Alberto,474,1955
Luis,473,1955
Ramona,470,1955
Juana,468,1955
Maria Eva,465,1955
Juan Manuel,462,1955
Maria Magdalena,457,1955
Maria Mercedes,450,1955
Carmen,449,1955
Raul,433,1955
Ramón Antonio,430,1955
Liliana,423,1955
Jorge Daniel,423,1955
Marta,422,1955
Olga,420,1955
Graciela Susana,415,1955
Mirta Noemí,402,1955
Marta Graciela,398,1955
Miguel,396,1955
Mercedes,395,1955
Ruben Oscar,393,1955
Carlos Daniel,390,1955
Silvia Susana,385,1955
Carlos Eduardo,383,1955
Monica Beatriz,381,1955
Liliana Noemi,381,1955
Elsa Beatriz,378,1955
Carlos Enrique,378,1955
Elsa,374,1955
Luis Antonio,374,1955
Maria Alicia,373,1955
Graciela del Valle,371,1955
Alicia Susana,370,1955
Alejandro,367,1955
Jorge Antonio,367,1955
Eduardo Alberto,364,1955
Jorge Oscar,362,1955
Ruben Alberto,359,1955
Roberto Oscar,357,1955
Beatriz,356,1955
Ruben,355,1955
Maria Estela,355,1955
Julio Alberto,354,1955
Carlos Antonio,353,1955
Hector Hugo,352,1955
Antonia,349,1955
Ruben Dario,348,1955
Daniel Eduardo,348,1955
Raúl Oscar,346,1955
Maria Beatriz,345,1955
Hector,340,1955
Maria de los Angeles,340,1955
Francisca,339,1955
Alfredo,339,1955
Graciela Maria,338,1955
Catalina,337,1955
Liliana Mabel,337,1955
Nelida Beatriz,336,1955
Luis Eduardo,336,1955
Ramon Alberto,336,1955
Silvia Liliana,334,1955
Elena,334,1955
Norma Graciela,333,1955
Lucia,333,1955
Enrique,333,1955
Alicia Noemi,332,1955
Liliana Graciela,331,1955
Nelida,326,1955
Silvia Noemi,326,1955
Hector Daniel,325,1955
