Juan Carlos,5369,1968
Miguel Angel,4886,1968
Jose Luis,4282,1968
Carlos Alberto,3866,1968
Maria Alejandra,3380,1968
Norma Beatriz,2498,1968
Luis Alberto,2442,1968
Ana Maria,2364,1968
Maria Cristina,1953,1968
Maria del Carmen,1820,1968
Marcelo Fabian,1783,1968
Stella Maris,1774,1968
Andrea Fabiana,1747,1968
Julio Cesar,1684,1968
Marcela Alejandra,1642,1968
Maria Elena,1553,1968
Juan Jose,1366,1968
Maria Rosa,1353,1968
Claudia Alejandra,1328,1968
Jorge Alberto,1270,1968
Victor Hugo,1240,1968
Maria Isabel,1227,1968
Maria Fernanda,1222,1968
Monica Beatriz,1196,1968
María de los Angeles,1157,1968
Claudia Marcela,1104,1968
Juan Ramon,1075,1968
Nestor Fabian,1073,1968
Maria Gabriela,1072,1968
Claudia Beatriz,1040,1968
Jorge Luis,1030,1968
Susana Beatríz,1012,1968
Maria Laura,1011,1968
Ruben Dario,989,1968
Jose Antonio,983,1968
Maria Eugenia,946,1968
Patricia Alejandra,913,1968
Marcelo Alejandro,896,1968
Gustavo Daniel,894,1968
Silvia Beatriz,882,1968
Maria Ines,874,1968
Sandra Beatriz,852,1968
Maria Cecilia,833,1968
Daniel Alberto,830,1968
Jose Alberto,781,1968
Sergio Daniel,776,1968
Jorge Daniel,758,1968
Marcela Fabiana,756,1968
Jose Maria,699,1968
Maria Teresa,693,1968
Marcelo Daniel,690,1968
Liliana Beatriz,670,1968
Carlos Daniel,662,1968
Sergio Fabian,640,1968
Sandra Noemi,623,1968
Daniel,617,1968
Graciela Beatriz,613,1968
Roberto Carlos,610,1968
Juan Manuel,609,1968
Sandra Elizabeth,607,1968
Claudia Patricia,589,1968
Maria Ester,585,1968
Roberto,584,1968
Monica Alejandra,581,1968
Marcela Beatriz,580,1968
Oscar Alberto,579,1968
Maria Luisa,574,1968
Monica Patricia,572,1968
Claudia Noemi,570,1968
Juan Alberto,567,1968
Jorge Antonio,566,1968
Silvia Alejandra,563,1968
Daniel Alejandro,556,1968
Maria Jose,550,1968
Gustavo Fabian,548,1968
Mariana,547,1968
Sandra Viviana,545,1968
Graciela Noemi,540,1968
Graciela,535,1968
Hector Fabian,531,1968
Silvia Noemi,522,1968
Hector Daniel,514,1968
Jorge Omar,513,1968
Maria Angélica,505,1968
Monica Graciela,504,1968
Ramon,499,1968
Claudio Fabian,498,1968
Alejandro,496,1968
Silvia Liliana,490,1968
Claudia Mabel,488,1968
Sandra Marcela,487,1968
Ricardo,487,1968
Juan Pablo,481,1968
Gabriela Alejandra,480,1968
Claudia Fabiana,480,1968
Hugo Daniel,478,1968
Jorge Eduardo,467,1968
Pablo Daniel,461,1968
Claudio Marcelo,460,1968
Hugo Alberto,455,1968
Juan,441,1968
Juan Antonio,438,1968
Francisco,437,1968
Antonio,433,1968
Marcelo,433,1968
Daniel Eduardo,431,1968
Adriana Beatriz,428,1968
Carlos Fabian,428,1968
Carlos,428,1968
Claudia Andrea,425,1968
Sergio Gustavo,424,1968
Raul Alberto,424,1968
Sandra Patricia,424,1968
Eduardo,419,1968
Nancy Beatriz,416,1968
Sandra Mabel,415,1968
Maria Andrea,414,1968
Maria Mercedes,406,1968
Mario,400,1968
Maria Beatriz,400,1968
Marcelo Adrian,399,1968
Jorge,395,1968
Maria Esther,391,1968
Ramon Antonio,386,1968
Maria,385,1968
José,385,1968
Alberto,384,1968
Pedro,381,1968
Maria Silvina,381,1968
Claudia Elizabeth,380,1968
Alicia Beatriz,380,1968
Daniel Oscar,379,1968
Marta Beatriz,378,1968
Sandra Fabiana,374,1968
Monica Liliana,371,1968
María Antonia,370,1968
Silvia Susana,370,1968
Gustavo Javier,370,1968
Claudia Viviana,369,1968
Gustavo Alberto,369,1968
Claudio Alejandro,368,1968
Fernando,366,1968
Patricia Noemi,366,1968
Mirta Graciela,354,1968
Maria Victoria,354,1968
Isabel,353,1968
Ramon Alberto,350,1968
Marcelo Gustavo,349,1968
Pablo,348,1968
Monica Viviana,347,1968
Jose Daniel,347,1968
Martin,346,1968
Roberto Daniel,346,1968
Fabiana Andrea,345,1968
Viviana Beatriz,344,1968
Gustavo Adolfo,343,1968
Maria Fabiana,341,1968
Alicia,340,1968
Maria Veronica,338,1968
Mario Alberto,336,1968
Alejandra Beatriz,336,1968
Margarita,334,1968
Gabriel Alejandro,334,1968
