Miguel Angel,4309,1977
Maria Laura,3763,1977
Juan Carlos,3757,1977
Jose Luis,3297,1977
Carlos Alberto,3226,1977
Maria Eugenia,3067,1977
Juan Manuel,2810,1977
Maria Soledad,2630,1977
Maria Fernanda,2570,1977
Maria de los Angeles,2459,1977
Maria Jose,2375,1977
Maria Alejandra,2201,1977
Juan Jose,2171,1977
Julio Cesar,1972,1977
Luis Alberto,1906,1977
Juan Pablo,1796,1977
Maria Cecilia,1641,1977
Analia Veronica,1551,1977
Maria Florencia,1501,1977
Ruben Dario,1473,1977
Diego Martin,1437,1977
Roberto Carlos,1409,1977
Juan Marcelo,1391,1977
Ana Maria,1334,1977
Maria del Carmen,1329,1977
Victor Hugo,1307,1977
Pablo Daniel,1274,1977
Maria Cristina,1211,1977
Maria Lorena,1211,1977
Maria Elena,1191,1977
Sebastian,1190,1977
Mariana,1166,1977
Carolina,1126,1977
Jose Maria,1118,1977
Natalia,1075,1977
Stella Maris,1071,1977
Marcela Alejandra,1065,1977
Sergio Daniel,1043,1977
Diego Hernan,1038,1977
Martin,1017,1977
Maria Celeste,1007,1977
Maria Ines,1007,1977
Maria Belen,990,1977
Hugo Orlando,989,1977
Norma Beatriz,975,1977
Daniel Alejandro,958,1977
Andrea Veronica,946,1977
Maria Rosa,930,1977
Jose Antonio,927,1977
Juan Ramón,915,1977
Gustavo Ariel,913,1977
Jorge Luis,902,1977
Claudia Alejandra,901,1977
Maria Victoria,891,1977
Natalia Lorena,888,1977
Jorge Daniel,879,1977
Diego Sebastian,864,1977
Maria Gabriela,862,1977
Pablo Andres,825,1977
Gustavo Javier,821,1977
Juan Alberto,801,1977
Maria Veronica,800,1977
Pablo Martín,797,1977
Carlos Javier,788,1977
Paola Andrea,787,1977
Jorge Alberto,779,1977
Mariela Alejandra,777,1977
Daniel Alberto,774,1977
Monica Beatriz,767,1977
Gabriel Alejandro,766,1977
Patricia Alejandra,745,1977
Pablo Sebastian,744,1977
Gustavo Daniel,742,1977
Gabriela Alejandra,742,1977
Maria Isabel,739,1977
Javier Alejandro,729,1977
Nicolas,728,1977
Marcelo Alejandro,713,1977
Maria Carolina,708,1977
Diego Alejandro,707,1977
Juan Ignacio,704,1977
Nestor Fabian,698,1977
Jose Alberto,693,1977
Mariano,687,1977
Natalia Veronica,685,1977
Claudia Lorena,682,1977
Carlos Daniel,680,1977
Lorena Beatriz,680,1977
Luciana,677,1977
Fernando Ariel,675,1977
Martin Alejandro,675,1977
Federico,665,1977
Carlos Ariel,664,1977
Juan Eduardo,660,1977
Veronica Andrea,658,1977
Alejandro,652,1977
Romina,644,1977
