num,Name,Year
254,Roisin,1999
23,Roisin,2000
245,Roisin,2000
25,Roisin,2001
239,Roisin,2001
24,Roisin,2002
228,Roisin,2002
27,Roisin,2003
222,Roisin,2003
27,Roisin,2004
237,Roisin,2004
23,Roisin,2005
280,Roisin,2005
27,Roisin,2006
233,Roisin,2006
27,Roisin,2007
233,Roisin,2007
28,Roisin,2008
250,Roisin,2008
27,Roisin,2009
257,Roisin,2009
32,Roisin,2010
224,Roisin,2010
34,Roisin,2011
223,Roisin,2011
31,Roisin,2012
229,Roisin,2012
37,Roisin,2013
178,Roisin,2013
37,Roisin,2014
162,Roisin,2014
25,Roisin,2015
226,Roisin,2015
32,Roisin,2016
186,Roisin,2016
37,Roisin,2017
151,Roisin,2017
631,Freya,1998
0,Freya,1998
356,Freya,1999
6,Freya,1999
324,Freya,2000
8,Freya,2000
278,Freya,2001
11,Freya,2001
331,Freya,2002
9,Freya,2002
263,Freya,2003
13,Freya,2003
205,Freya,2004
19,Freya,2004
130,Freya,2005
37,Freya,2005
123,Freya,2006
44,Freya,2006
97,Freya,2007
62,Freya,2007
109,Freya,2008
59,Freya,2008
67,Freya,2009
112,Freya,2009
63,Freya,2010
119,Freya,2010
60,Freya,2011
128,Freya,2011
49,Freya,2012
144,Freya,2012
38,Freya,2013
172,Freya,2013
36,Freya,2014
163,Freya,2014
33,Freya,2015
188,Freya,2015
36,Freya,2016
168,Freya,2016
29,Freya,2017
192,Freya,2017
11,Laura,1998
357,Laura,1998
12,Laura,1999
397,Laura,1999
13,Laura,2000
315,Laura,2000
13,Laura,2001
361,Laura,2001
16,Laura,2002
349,Laura,2002
21,Laura,2003
268,Laura,2003
24,Laura,2004
261,Laura,2004
28,Laura,2005
231,Laura,2005
24,Laura,2006
248,Laura,2006
32,Laura,2007
224,Laura,2007
30,Laura,2008
245,Laura,2008
30,Laura,2009
243,Laura,2009
38,Laura,2010
198,Laura,2010
36,Laura,2011
212,Laura,2011
36,Laura,2012
191,Laura,2012
39,Laura,2013
169,Laura,2013
49,Laura,2014
132,Laura,2014
48,Laura,2015
133,Laura,2015
54,Laura,2016
112,Laura,2016
63,Laura,2017
97,Laura,2017
153,Cara,1998
21,Cara,1998
134,Cara,1999
29,Cara,1999
92,Cara,2000
48,Cara,2000
91,Cara,2001
53,Cara,2001
102,Cara,2002
48,Cara,2002
86,Cara,2003
60,Cara,2003
73,Cara,2004
76,Cara,2004
66,Cara,2005
87,Cara,2005
67,Cara,2006
91,Cara,2006
68,Cara,2007
96,Cara,2007
61,Cara,2008
115,Cara,2008
58,Cara,2009
123,Cara,2009
52,Cara,2010
144,Cara,2010
50,Cara,2011
155,Cara,2011
48,Cara,2012
148,Cara,2012
40,Cara,2013
160,Cara,2013
35,Cara,2014
165,Cara,2014
36,Cara,2015
185,Cara,2015
34,Cara,2016
181,Cara,2016
34,Cara,2017
162,Cara,2017
380,Sofia,1998
5,Sofia,1998
440,Sofia,1999
0,Sofia,1999
269,Sofia,2000
11,Sofia,2000
335,Sofia,2001
8,Sofia,2001
197,Sofia,2002
19,Sofia,2002
184,Sofia,2003
21,Sofia,2003
245,Sofia,2004
15,Sofia,2004
152,Sofia,2005
30,Sofia,2005
135,Sofia,2006
39,Sofia,2006
150,Sofia,2007
41,Sofia,2007
119,Sofia,2008
54,Sofia,2008
128,Sofia,2009
50,Sofia,2009
80,Sofia,2010
85,Sofia,2010
58,Sofia,2011
130,Sofia,2011
64,Sofia,2012
105,Sofia,2012
41,Sofia,2013
155,Sofia,2013
42,Sofia,2014
148,Sofia,2014
41,Sofia,2015
144,Sofia,2015
42,Sofia,2016
156,Sofia,2016
43,Sofia,2017
137,Sofia,2017
66,Eva,1998
59,Eva,1998
60,Eva,1999
77,Eva,1999
58,Eva,2000
82,Eva,2000
44,Eva,2001
127,Eva,2001
50,Eva,2002
112,Eva,2002
55,Eva,2003
100,Eva,2003
47,Eva,2004
127,Eva,2004
49,Eva,2005
131,Eva,2005
44,Eva,2006
146,Eva,2006
41,Eva,2007
178,Eva,2007
38,Eva,2008
196,Eva,2008
38,Eva,2009
201,Eva,2009
44,Eva,2010
176,Eva,2010
52,Eva,2011
152,Eva,2011
45,Eva,2012
160,Eva,2012
42,Eva,2013
154,Eva,2013
43,Eva,2014
147,Eva,2014
39,Eva,2015
159,Eva,2015
37,Eva,2016
166,Eva,2016
39,Eva,2017
144,Eva,2017
7,Rachel,1998
444,Rachel,1998
7,Rachel,1999
488,Rachel,1999
11,Rachel,2000
428,Rachel,2000
11,Rachel,2001
400,Rachel,2001
13,Rachel,2002
364,Rachel,2002
7,Rachel,2003
431,Rachel,2003
14,Rachel,2004
342,Rachel,2004
12,Rachel,2005
381,Rachel,2005
17,Rachel,2006
355,Rachel,2006
19,Rachel,2007
323,Rachel,2007
27,Rachel,2008
263,Rachel,2008
29,Rachel,2009
247,Rachel,2009
29,Rachel,2010
247,Rachel,2010
39,Rachel,2011
196,Rachel,2011
40,Rachel,2012
169,Rachel,2012
43,Rachel,2013
153,Rachel,2013
53,Rachel,2014
127,Rachel,2014
43,Rachel,2015
140,Rachel,2015
74,Rachel,2016
87,Rachel,2016
86,Rachel,2017
67,Rachel,2017
304,Isabella,1998
7,Isabella,1998
211,Isabella,1999
16,Isabella,1999
245,Isabella,2000
13,Isabella,2000
219,Isabella,2001
16,Isabella,2001
131,Isabella,2002
33,Isabella,2002
151,Isabella,2003
29,Isabella,2003
108,Isabella,2004
46,Isabella,2004
93,Isabella,2005
62,Isabella,2005
64,Isabella,2006
99,Isabella,2006
72,Isabella,2007
92,Isabella,2007
64,Isabella,2008
113,Isabella,2008
70,Isabella,2009
105,Isabella,2009
51,Isabella,2010
145,Isabella,2010
51,Isabella,2011
154,Isabella,2011
50,Isabella,2012
138,Isabella,2012
44,Isabella,2013
149,Isabella,2013
41,Isabella,2014
150,Isabella,2014
46,Isabella,2015
135,Isabella,2015
62,Isabella,2016
103,Isabella,2016
48,Isabella,2017
130,Isabella,2017
270,Kayla,1998
9,Kayla,1998
153,Kayla,1999
23,Kayla,1999
163,Kayla,2000
23,Kayla,2000
187,Kayla,2001
21,Kayla,2001
115,Kayla,2002
42,Kayla,2002
106,Kayla,2003
47,Kayla,2003
88,Kayla,2004
64,Kayla,2004
67,Kayla,2005
86,Kayla,2005
59,Kayla,2006
112,Kayla,2006
53,Kayla,2007
136,Kayla,2007
48,Kayla,2008
161,Kayla,2008
43,Kayla,2009
183,Kayla,2009
41,Kayla,2010
186,Kayla,2010
21,Kayla,2011
306,Kayla,2011
33,Kayla,2012
198,Kayla,2012
45,Kayla,2013
148,Kayla,2013
46,Kayla,2014
138,Kayla,2014
68,Kayla,2015
98,Kayla,2015
70,Kayla,2016
92,Kayla,2016
70,Kayla,2017
93,Kayla,2017
133,Abbie,1998
26,Abbie,1998
79,Abbie,1999
58,Abbie,1999
67,Abbie,2000
73,Abbie,2000
64,Abbie,2001
81,Abbie,2001
51,Abbie,2002
111,Abbie,2002
33,Abbie,2003
182,Abbie,2003
30,Abbie,2004
210,Abbie,2004
27,Abbie,2005
236,Abbie,2005
31,Abbie,2006
211,Abbie,2006
29,Abbie,2007
231,Abbie,2007
33,Abbie,2008
225,Abbie,2008
44,Abbie,2009
176,Abbie,2009
44,Abbie,2010
176,Abbie,2010
43,Abbie,2011
174,Abbie,2011
38,Abbie,2012
178,Abbie,2012
46,Abbie,2013
145,Abbie,2013
49,Abbie,2014
132,Abbie,2014
69,Abbie,2015
97,Abbie,2015
65,Abbie,2016
97,Abbie,2016
77,Abbie,2017
80,Abbie,2017
126,Charlotte,1998
29,Charlotte,1998
119,Charlotte,1999
34,Charlotte,1999
95,Charlotte,2000
47,Charlotte,2000
87,Charlotte,2001
55,Charlotte,2001
91,Charlotte,2002
54,Charlotte,2002
72,Charlotte,2003
70,Charlotte,2003
76,Charlotte,2004
72,Charlotte,2004
67,Charlotte,2005
86,Charlotte,2005
70,Charlotte,2006
86,Charlotte,2006
82,Charlotte,2007
72,Charlotte,2007
68,Charlotte,2008
106,Charlotte,2008
72,Charlotte,2009
104,Charlotte,2009
69,Charlotte,2010
108,Charlotte,2010
62,Charlotte,2011
122,Charlotte,2011
63,Charlotte,2012
106,Charlotte,2012
47,Charlotte,2013
144,Charlotte,2013
62,Charlotte,2014
110,Charlotte,2014
58,Charlotte,2015
110,Charlotte,2015
43,Charlotte,2016
151,Charlotte,2016
42,Charlotte,2017
138,Charlotte,2017
631,Millie,1998
0,Millie,1998
440,Millie,1999
0,Millie,1999
378,Millie,2000
6,Millie,2000
498,Millie,2001
0,Millie,2001
238,Millie,2002
15,Millie,2002
212,Millie,2003
18,Millie,2003
181,Millie,2004
23,Millie,2004
127,Millie,2005
39,Millie,2005
123,Millie,2006
44,Millie,2006
84,Millie,2007
71,Millie,2007
88,Millie,2008
75,Millie,2008
91,Millie,2009
77,Millie,2009
86,Millie,2010
80,Millie,2010
72,Millie,2011
97,Millie,2011
57,Millie,2012
120,Millie,2012
47,Millie,2013
144,Millie,2013
47,Millie,2014
135,Millie,2014
62,Millie,2015
104,Millie,2015
59,Millie,2016
107,Millie,2016
54,Millie,2017
115,Millie,2017
276,Faye,1998
8,Faye,1998
238,Faye,1999
13,Faye,1999
140,Faye,2000
29,Faye,2000
133,Faye,2001
31,Faye,2001
123,Faye,2002
36,Faye,2002
91,Faye,2003
57,Faye,2003
98,Faye,2004
54,Faye,2004
106,Faye,2005
53,Faye,2005
74,Faye,2006
80,Faye,2006
87,Faye,2007
69,Faye,2007
77,Faye,2008
91,Faye,2008
60,Faye,2009
122,Faye,2009
56,Faye,2010
128,Faye,2010
49,Faye,2011
156,Faye,2011
43,Faye,2012
163,Faye,2012
49,Faye,2013
136,Faye,2013
52,Faye,2014
129,Faye,2014
44,Faye,2015
139,Faye,2015
47,Faye,2016
132,Faye,2016
50,Faye,2017
125,Faye,2017
39,Clodagh,1998
114,Clodagh,1998
38,Clodagh,1999
127,Clodagh,1999
39,Clodagh,2000
135,Clodagh,2000
42,Clodagh,2001
129,Clodagh,2001
45,Clodagh,2002
127,Clodagh,2002
46,Clodagh,2003
125,Clodagh,2003
41,Clodagh,2004
153,Clodagh,2004
42,Clodagh,2005
152,Clodagh,2005
40,Clodagh,2006
161,Clodagh,2006
39,Clodagh,2007
199,Clodagh,2007
44,Clodagh,2008
178,Clodagh,2008
34,Clodagh,2009
224,Clodagh,2009
39,Clodagh,2010
195,Clodagh,2010
44,Clodagh,2011
168,Clodagh,2011
54,Clodagh,2012
128,Clodagh,2012
50,Clodagh,2013
133,Clodagh,2013
44,Clodagh,2014
144,Clodagh,2014
50,Clodagh,2015
130,Clodagh,2015
51,Clodagh,2016
127,Clodagh,2016
49,Clodagh,2017
129,Clodagh,2017
21,Aisling,1998
212,Aisling,1998
25,Aisling,1999
209,Aisling,1999
25,Aisling,2000
213,Aisling,2000
23,Aisling,2001
248,Aisling,2001
27,Aisling,2002
210,Aisling,2002
29,Aisling,2003
203,Aisling,2003
29,Aisling,2004
217,Aisling,2004
31,Aisling,2005
204,Aisling,2005
28,Aisling,2006
224,Aisling,2006
36,Aisling,2007
209,Aisling,2007
41,Aisling,2008
190,Aisling,2008
45,Aisling,2009
170,Aisling,2009
41,Aisling,2010
186,Aisling,2010
41,Aisling,2011
183,Aisling,2011
42,Aisling,2012
165,Aisling,2012
51,Aisling,2013
132,Aisling,2013
55,Aisling,2014
124,Aisling,2014
81,Aisling,2015
80,Aisling,2015
77,Aisling,2016
84,Aisling,2016
86,Aisling,2017
67,Aisling,2017
90,Alice,1998
40,Alice,1998
87,Alice,1999
49,Alice,1999
74,Alice,2000
64,Alice,2000
87,Alice,2001
55,Alice,2001
76,Alice,2002
66,Alice,2002
83,Alice,2003
61,Alice,2003
81,Alice,2004
68,Alice,2004
82,Alice,2005
68,Alice,2005
80,Alice,2006
74,Alice,2006
79,Alice,2007
81,Alice,2007
85,Alice,2008
76,Alice,2008
76,Alice,2009
95,Alice,2009
70,Alice,2010
99,Alice,2010
66,Alice,2011
115,Alice,2011
69,Alice,2012
101,Alice,2012
52,Alice,2013
130,Alice,2013
59,Alice,2014
119,Alice,2014
40,Alice,2015
150,Alice,2015
34,Alice,2016
181,Alice,2016
35,Alice,2017
160,Alice,2017
236,Eabha,1998
10,Eabha,1998
221,Eabha,1999
15,Eabha,1999
152,Eabha,2000
25,Eabha,2000
160,Eabha,2001
26,Eabha,2001
99,Eabha,2002
51,Eabha,2002
74,Eabha,2003
68,Eabha,2003
62,Eabha,2004
95,Eabha,2004
54,Eabha,2005
109,Eabha,2005
60,Eabha,2006
111,Eabha,2006
62,Eabha,2007
114,Eabha,2007
53,Eabha,2008
140,Eabha,2008
56,Eabha,2009
131,Eabha,2009
56,Eabha,2010
128,Eabha,2010
64,Eabha,2011
121,Eabha,2011
62,Eabha,2012
109,Eabha,2012
52,Eabha,2013
130,Eabha,2013
60,Eabha,2014
115,Eabha,2014
52,Eabha,2015
126,Eabha,2015
45,Eabha,2016
133,Eabha,2016
50,Eabha,2017
125,Eabha,2017
106,Abigail,1998
35,Abigail,1998
93,Abigail,1999
44,Abigail,1999
82,Abigail,2000
54,Abigail,2000
66,Abigail,2001
77,Abigail,2001
68,Abigail,2002
75,Abigail,2002
54,Abigail,2003
102,Abigail,2003
42,Abigail,2004
140,Abigail,2004
45,Abigail,2005
146,Abigail,2005
44,Abigail,2006
146,Abigail,2006
45,Abigail,2007
162,Abigail,2007
36,Abigail,2008
200,Abigail,2008
46,Abigail,2009
165,Abigail,2009
49,Abigail,2010
158,Abigail,2010
53,Abigail,2011
139,Abigail,2011
50,Abigail,2012
138,Abigail,2012
54,Abigail,2013
129,Abigail,2013
55,Abigail,2014
124,Abigail,2014
56,Abigail,2015
117,Abigail,2015
52,Abigail,2016
114,Abigail,2016
62,Abigail,2017
98,Abigail,2017
26,Ellen,1998
154,Ellen,1998
24,Ellen,1999
215,Ellen,1999
24,Ellen,2000
217,Ellen,2000
24,Ellen,2001
241,Ellen,2001
23,Ellen,2002
229,Ellen,2002
25,Ellen,2003
253,Ellen,2003
28,Ellen,2004
222,Ellen,2004
30,Ellen,2005
220,Ellen,2005
34,Ellen,2006
196,Ellen,2006
35,Ellen,2007
214,Ellen,2007
39,Ellen,2008
193,Ellen,2008
48,Ellen,2009
155,Ellen,2009
47,Ellen,2010
168,Ellen,2010
47,Ellen,2011
159,Ellen,2011
47,Ellen,2012
155,Ellen,2012
55,Ellen,2013
128,Ellen,2013
57,Ellen,2014
120,Ellen,2014
56,Ellen,2015
117,Ellen,2015
64,Ellen,2016
99,Ellen,2016
79,Ellen,2017
79,Ellen,2017
"""..""",Lexi,1998
"""..""",Lexi,1998
"""..""",Lexi,1999
"""..""",Lexi,1999
"""..""",Lexi,2000
"""..""",Lexi,2000
"""..""",Lexi,2001
"""..""",Lexi,2001
"""..""",Lexi,2002
"""..""",Lexi,2002
"""..""",Lexi,2003
"""..""",Lexi,2003
"""..""",Lexi,2004
"""..""",Lexi,2004
"""..""",Lexi,2005
"""..""",Lexi,2005
"""..""",Lexi,2006
"""..""",Lexi,2006
"""..""",Lexi,2007
"""..""",Lexi,2007
"""..""",Lexi,2008
"""..""",Lexi,2008
"""..""",Lexi,2009
"""..""",Lexi,2009
"""..""",Lexi,2010
"""..""",Lexi,2010
96,Lexi,2011
72,Lexi,2011
89,Lexi,2012
73,Lexi,2012
56,Lexi,2013
127,Lexi,2013
82,Lexi,2014
83,Lexi,2014
94,Lexi,2015
67,Lexi,2015
"""..""",Lexi,2016
"""..""",Lexi,2016
108,Lexi,2017
55,Lexi,2017
197,Aoibhinn,1998
16,Aoibhinn,1998
141,Aoibhinn,1999
26,Aoibhinn,1999
202,Aoibhinn,2000
17,Aoibhinn,2000
194,Aoibhinn,2001
20,Aoibhinn,2001
138,Aoibhinn,2002
32,Aoibhinn,2002
167,Aoibhinn,2003
24,Aoibhinn,2003
141,Aoibhinn,2004
33,Aoibhinn,2004
119,Aoibhinn,2005
42,Aoibhinn,2005
84,Aoibhinn,2006
71,Aoibhinn,2006
82,Aoibhinn,2007
72,Aoibhinn,2007
92,Aoibhinn,2008
72,Aoibhinn,2008
62,Aoibhinn,2009
117,Aoibhinn,2009
67,Aoibhinn,2010
111,Aoibhinn,2010
60,Aoibhinn,2011
128,Aoibhinn,2011
56,Aoibhinn,2012
125,Aoibhinn,2012
57,Aoibhinn,2013
126,Aoibhinn,2013
61,Aoibhinn,2014
111,Aoibhinn,2014
67,Aoibhinn,2015
100,Aoibhinn,2015
63,Aoibhinn,2016
100,Aoibhinn,2016
71,Aoibhinn,2017
92,Aoibhinn,2017
874,Layla,1998
0,Layla,1998
530,Layla,1999
0,Layla,1999
466,Layla,2000
0,Layla,2000
441,Layla,2001
5,Layla,2001
312,Layla,2002
10,Layla,2002
233,Layla,2003
15,Layla,2003
275,Layla,2004
12,Layla,2004
160,Layla,2005
28,Layla,2005
165,Layla,2006
29,Layla,2006
127,Layla,2007
47,Layla,2007
106,Layla,2008
62,Layla,2008
74,Layla,2009
100,Layla,2009
50,Layla,2010
150,Layla,2010
54,Layla,2011
134,Layla,2011
45,Layla,2012
160,Layla,2012
58,Layla,2013
125,Layla,2013
51,Layla,2014
130,Layla,2014
46,Layla,2015
135,Layla,2015
44,Layla,2016
135,Layla,2016
45,Layla,2017
135,Layla,2017
68,Eve,1998
56,Eve,1998
86,Eve,1999
50,Eve,1999
64,Eve,2000
76,Eve,2000
46,Eve,2001
126,Eve,2001
58,Eve,2002
91,Eve,2002
56,Eve,2003
91,Eve,2003
59,Eve,2004
101,Eve,2004
57,Eve,2005
106,Eve,2005
57,Eve,2006
117,Eve,2006
73,Eve,2007
87,Eve,2007
62,Eve,2008
114,Eve,2008
62,Eve,2009
118,Eve,2009
60,Eve,2010
122,Eve,2010
45,Eve,2011
164,Eve,2011
50,Eve,2012
138,Eve,2012
59,Eve,2013
122,Eve,2013
48,Eve,2014
133,Eve,2014
48,Eve,2015
133,Eve,2015
49,Eve,2016
128,Eve,2016
58,Eve,2017
109,Eve,2017
138,Zara,1998
24,Zara,1998
105,Zara,1999
38,Zara,1999
89,Zara,2000
49,Zara,2000
83,Zara,2001
59,Zara,2001
87,Zara,2002
56,Zara,2002
105,Zara,2003
48,Zara,2003
104,Zara,2004
49,Zara,2004
88,Zara,2005
64,Zara,2005
90,Zara,2006
65,Zara,2006
80,Zara,2007
79,Zara,2007
62,Zara,2008
114,Zara,2008
77,Zara,2009
94,Zara,2009
89,Zara,2010
77,Zara,2010
82,Zara,2011
90,Zara,2011
68,Zara,2012
102,Zara,2012
59,Zara,2013
122,Zara,2013
63,Zara,2014
109,Zara,2014
69,Zara,2015
97,Zara,2015
57,Zara,2016
108,Zara,2016
53,Zara,2017
117,Zara,2017
81,Alannah,1998
44,Alannah,1998
79,Alannah,1999
58,Alannah,1999
53,Alannah,2000
84,Alannah,2000
52,Alannah,2001
96,Alannah,2001
55,Alannah,2002
93,Alannah,2002
49,Alannah,2003
117,Alannah,2003
53,Alannah,2004
113,Alannah,2004
51,Alannah,2005
123,Alannah,2005
54,Alannah,2006
121,Alannah,2006
61,Alannah,2007
117,Alannah,2007
54,Alannah,2008
130,Alannah,2008
58,Alannah,2009
123,Alannah,2009
66,Alannah,2010
113,Alannah,2010
62,Alannah,2011
122,Alannah,2011
67,Alannah,2012
104,Alannah,2012
61,Alannah,2013
120,Alannah,2013
65,Alannah,2014
106,Alannah,2014
77,Alannah,2015
83,Alannah,2015
69,Alannah,2016
96,Alannah,2016
57,Alannah,2017
110,Alannah,2017
29,Aine,1998
140,Aine,1998
32,Aine,1999
155,Aine,1999
27,Aine,2000
194,Aine,2000
36,Aine,2001
156,Aine,2001
39,Aine,2002
149,Aine,2002
32,Aine,2003
183,Aine,2003
33,Aine,2004
190,Aine,2004
35,Aine,2005
187,Aine,2005
37,Aine,2006
175,Aine,2006
37,Aine,2007
203,Aine,2007
48,Aine,2008
157,Aine,2008
47,Aine,2009
159,Aine,2009
58,Aine,2010
124,Aine,2010
58,Aine,2011
130,Aine,2011
54,Aine,2012
128,Aine,2012
62,Aine,2013
116,Aine,2013
65,Aine,2014
106,Aine,2014
61,Aine,2015
105,Aine,2015
79,Aine,2016
83,Aine,2016
82,Aine,2017
75,Aine,2017
73,Maria,1998
52,Maria,1998
71,Maria,1999
62,Maria,1999
63,Maria,2000
78,Maria,2000
58,Maria,2001
87,Maria,2001
53,Maria,2002
104,Maria,2002
56,Maria,2003
91,Maria,2003
55,Maria,2004
103,Maria,2004
58,Maria,2005
99,Maria,2005
66,Maria,2006
92,Maria,2006
58,Maria,2007
119,Maria,2007
49,Maria,2008
158,Maria,2008
54,Maria,2009
133,Maria,2009
53,Maria,2010
137,Maria,2010
54,Maria,2011
134,Maria,2011
70,Maria,2012
100,Maria,2012
63,Maria,2013
113,Maria,2013
69,Maria,2014
103,Maria,2014
54,Maria,2015
119,Maria,2015
55,Maria,2016
109,Maria,2016
55,Maria,2017
112,Maria,2017
8,Megan,1998
393,Megan,1998
10,Megan,1999
434,Megan,1999
10,Megan,2000
441,Megan,2000
10,Megan,2001
401,Megan,2001
11,Megan,2002
387,Megan,2002
16,Megan,2003
310,Megan,2003
19,Megan,2004
299,Megan,2004
26,Megan,2005
248,Megan,2005
32,Megan,2006
210,Megan,2006
30,Megan,2007
229,Megan,2007
32,Megan,2008
229,Megan,2008
33,Megan,2009
232,Megan,2009
37,Megan,2010
204,Megan,2010
38,Megan,2011
203,Megan,2011
53,Megan,2012
135,Megan,2012
63,Megan,2013
113,Megan,2013
70,Megan,2014
99,Megan,2014
65,Megan,2015
102,Megan,2015
73,Megan,2016
89,Megan,2016
86,Megan,2017
67,Megan,2017
9,Rebecca,1998
388,Rebecca,1998
8,Rebecca,1999
455,Rebecca,1999
7,Rebecca,2000
485,Rebecca,2000
14,Rebecca,2001
350,Rebecca,2001
14,Rebecca,2002
361,Rebecca,2002
17,Rebecca,2003
295,Rebecca,2003
21,Rebecca,2004
290,Rebecca,2004
15,Rebecca,2005
353,Rebecca,2005
19,Rebecca,2006
324,Rebecca,2006
25,Rebecca,2007
267,Rebecca,2007
31,Rebecca,2008
239,Rebecca,2008
35,Rebecca,2009
219,Rebecca,2009
48,Rebecca,2010
162,Rebecca,2010
40,Rebecca,2011
195,Rebecca,2011
44,Rebecca,2012
162,Rebecca,2012
65,Rebecca,2013
110,Rebecca,2013
74,Rebecca,2014
92,Rebecca,2014
62,Rebecca,2015
104,Rebecca,2015
75,Rebecca,2016
86,Rebecca,2016
65,Rebecca,2017
96,Rebecca,2017
16,Nicole,1998
245,Nicole,1998
16,Nicole,1999
266,Nicole,1999
20,Nicole,2000
261,Nicole,2000
21,Nicole,2001
259,Nicole,2001
24,Nicole,2002
228,Nicole,2002
34,Nicole,2003
179,Nicole,2003
40,Nicole,2004
161,Nicole,2004
37,Nicole,2005
172,Nicole,2005
36,Nicole,2006
191,Nicole,2006
38,Nicole,2007
200,Nicole,2007
37,Nicole,2008
198,Nicole,2008
41,Nicole,2009
194,Nicole,2009
40,Nicole,2010
192,Nicole,2010
42,Nicole,2011
176,Nicole,2011
58,Nicole,2012
116,Nicole,2012
66,Nicole,2013
109,Nicole,2013
67,Nicole,2014
104,Nicole,2014
76,Nicole,2015
86,Nicole,2015
"""..""",Nicole,2016
"""..""",Nicole,2016
103,Nicole,2017
60,Nicole,2017
103,Sadhbh,1998
36,Sadhbh,1998
188,Sadhbh,1999
19,Sadhbh,1999
104,Sadhbh,2000
41,Sadhbh,2000
103,Sadhbh,2001
47,Sadhbh,2001
94,Sadhbh,2002
52,Sadhbh,2002
75,Sadhbh,2003
66,Sadhbh,2003
86,Sadhbh,2004
65,Sadhbh,2004
73,Sadhbh,2005
77,Sadhbh,2005
76,Sadhbh,2006
78,Sadhbh,2006
70,Sadhbh,2007
95,Sadhbh,2007
66,Sadhbh,2008
107,Sadhbh,2008
68,Sadhbh,2009
111,Sadhbh,2009
64,Sadhbh,2010
117,Sadhbh,2010
56,Sadhbh,2011
132,Sadhbh,2011
61,Sadhbh,2012
113,Sadhbh,2012
67,Sadhbh,2013
108,Sadhbh,2013
44,Sadhbh,2014
144,Sadhbh,2014
53,Sadhbh,2015
123,Sadhbh,2015
57,Sadhbh,2016
108,Sadhbh,2016
61,Sadhbh,2017
104,Sadhbh,2017
111,Clara,1998
34,Clara,1998
90,Clara,1999
47,Clara,1999
89,Clara,2000
49,Clara,2000
107,Clara,2001
45,Clara,2001
102,Clara,2002
48,Clara,2002
80,Clara,2003
62,Clara,2003
113,Clara,2004
44,Clara,2004
93,Clara,2005
62,Clara,2005
80,Clara,2006
74,Clara,2006
84,Clara,2007
71,Clara,2007
83,Clara,2008
81,Clara,2008
82,Clara,2009
86,Clara,2009
94,Clara,2010
72,Clara,2010
90,Clara,2011
79,Clara,2011
86,Clara,2012
76,Clara,2012
68,Clara,2013
103,Clara,2013
71,Clara,2014
98,Clara,2014
71,Clara,2015
96,Clara,2015
65,Clara,2016
97,Clara,2016
73,Clara,2017
91,Clara,2017
59,Elizabeth,1998
68,Elizabeth,1998
57,Elizabeth,1999
82,Elizabeth,1999
57,Elizabeth,2000
83,Elizabeth,2000
60,Elizabeth,2001
86,Elizabeth,2001
62,Elizabeth,2002
83,Elizabeth,2002
51,Elizabeth,2003
116,Elizabeth,2003
64,Elizabeth,2004
91,Elizabeth,2004
69,Elizabeth,2005
85,Elizabeth,2005
63,Elizabeth,2006
106,Elizabeth,2006
63,Elizabeth,2007
110,Elizabeth,2007
78,Elizabeth,2008
90,Elizabeth,2008
64,Elizabeth,2009
117,Elizabeth,2009
60,Elizabeth,2010
122,Elizabeth,2010
67,Elizabeth,2011
108,Elizabeth,2011
71,Elizabeth,2012
99,Elizabeth,2012
69,Elizabeth,2013
99,Elizabeth,2013
72,Elizabeth,2014
97,Elizabeth,2014
60,Elizabeth,2015
106,Elizabeth,2015
65,Elizabeth,2016
97,Elizabeth,2016
60,Elizabeth,2017
105,Elizabeth,2017
425,Maya,1998
0,Maya,1998
393,Maya,1999
5,Maya,1999
245,Maya,2000
13,Maya,2000
204,Maya,2001
18,Maya,2001
229,Maya,2002
16,Maya,2002
233,Maya,2003
15,Maya,2003
146,Maya,2004
31,Maya,2004
181,Maya,2005
24,Maya,2005
137,Maya,2006
38,Maya,2006
99,Maya,2007
61,Maya,2007
103,Maya,2008
64,Maya,2008
87,Maya,2009
80,Maya,2009
83,Maya,2010
81,Maya,2010
74,Maya,2011
92,Maya,2011
80,Maya,2012
81,Maya,2012
70,Maya,2013
97,Maya,2013
64,Maya,2014
108,Maya,2014
66,Maya,2015
101,Maya,2015
55,Maya,2016
109,Maya,2016
71,Maya,2017
92,Maya,2017
0,Maja,1998
0,Maja,1998
902,Maja,1999
0,Maja,1999
968,Maja,2000
0,Maja,2000
1099,Maja,2001
0,Maja,2001
797,Maja,2002
0,Maja,2002
657,Maja,2003
0,Maja,2003
671,Maja,2004
0,Maja,2004
876,Maja,2005
0,Maja,2005
225,Maja,2006
19,Maja,2006
110,Maja,2007
53,Maja,2007
73,Maja,2008
96,Maja,2008
53,Maja,2009
133,Maja,2009
54,Maja,2010
132,Maja,2010
57,Maja,2011
131,Maja,2011
60,Maja,2012
114,Maja,2012
71,Maja,2013
94,Maja,2013
73,Maja,2014
96,Maja,2014
91,Maja,2015
69,Maja,2015
"""..""",Maja,2016
"""..""",Maja,2016
122,Maja,2017
48,Maja,2017
0,Emilia,1998
0,Emilia,1998
0,Emilia,1999
0,Emilia,1999
672,Emilia,2000
0,Emilia,2000
400,Emilia,2001
6,Emilia,2001
406,Emilia,2002
6,Emilia,2002
560,Emilia,2003
0,Emilia,2003
409,Emilia,2004
7,Emilia,2004
374,Emilia,2005
9,Emilia,2005
