Juan Carlos,6908,1956
Miguel Angel,5869,1956
Ana Maria,4955,1956
Carlos Alberto,4662,1956
Maria Cristina,4306,1956
Maria del Carmen,3308,1956
Luis Alberto,2926,1956
Stella Maris,2875,1956
Jose Luis,2688,1956
Jorge Alberto,1884,1956
Maria Rosa,1644,1956
Maria Elena,1569,1956
Julio Cesar,1493,1956
Susana Beatriz,1459,1956
Juan Jose,1293,1956
Maria Teresa,1285,1956
Maria Isabel,1237,1956
Maria Ines,1155,1956
Maria Ester,1126,1956
Graciela Beatriz,1114,1956
Norma Beatriz,1079,1956
Victor Hugo,1040,1956
Liliana Beatriz,1031,1956
Jose Antonio,1014,1956
Jorge Luis,985,1956
Maria Luisa,973,1956
Jose Alberto,942,1956
Maria Esther,932,1956
Oscar Alberto,929,1956
Roberto,896,1956
Antonio,843,1956
Juan Alberto,832,1956
Jose Maria,792,1956
Alberto,791,1956
Maria Angelica,790,1956
Carlos,769,1956
Jose,748,1956
Jorge Omar,728,1956
Marta Susana,725,1956
Juan Antonio,719,1956
Eduardo,718,1956
Graciela,714,1956
Ricardo,709,1956
Alicia Beatriz,707,1956
Francisco,702,1956
Graciela Noemí,676,1956
Juan,659,1956
Silvia Beatriz,656,1956
Rosa,653,1956
Ramón,648,1956
Hugo Alberto,630,1956
Raul Alberto,616,1956
Jorge Eduardo,614,1956
Mirta Susana,609,1956
Monica Beatriz,606,1956
Daniel Alberto,602,1956
Daniel,598,1956
Jorge,592,1956
Silvia Graciela,592,1956
Maria Graciela,591,1956
Marta Beatriz,590,1956
Jorge Daniel,589,1956
Maria,586,1956
Mirta Graciela,555,1956
Maria Susana,554,1956
Mario Alberto,548,1956
Maria Antonia,537,1956
Mirta Beatriz,525,1956
Margarita,521,1956
Oscar,519,1956
Ruben Dario,509,1956
Isabel,508,1956
Olga Beatriz,506,1956
Teresa,506,1956
Monica Graciela,501,1956
Pedro,501,1956
Juana,499,1956
Mario,491,1956
Alicia,485,1956
Oscar Alfredo,481,1956
Susana,477,1956
Hector Hugo,474,1956
Jorge Antonio,471,1956
Luis,462,1956
Juan Domingo,455,1956
Ricardo Alberto,451,1956
Jorge Oscar,447,1956
Miguel,446,1956
Maria Magdalena,445,1956
Carlos Eduardo,444,1956
Marta Graciela,438,1956
Liliana,437,1956
Carlos Daniel,437,1956
Maria Mercedes,431,1956
Ramon Antonio,430,1956
Graciela Susana,427,1956
Carlos Antonio,419,1956
Mirta Noemi,414,1956
Juan Ramon,413,1956
Silvia Susana,412,1956
Hector Daniel,411,1956
Alfredo,411,1956
Ramona,410,1956
Raul,404,1956
Graciela del Valle,404,1956
Mercedes,403,1956
Carmen,401,1956
Jorge Raul,398,1956
Alejandro,398,1956
Ruben Oscar,398,1956
Gladys Mabel,391,1956
Maria Beatriz,380,1956
Graciela Liliana,378,1956
Ramon Alberto,377,1956
Juan Manuel,374,1956
Nelida,374,1956
Liliana Graciela,374,1956
Ruben Alberto,368,1956
Marta,368,1956
Julio Alberto,367,1956
Daniel Eduardo,367,1956
Silvia Noemi,367,1956
Maria de los Angeles,366,1956
Alicia Susana,366,1956
Eduardo Alberto,365,1956
