Juan Carlos,3561,1941
Ana Maria,2015,1941
Carlos Alberto,1726,1941
Maria del Carmen,1497,1941
Miguel Angel,1375,1941
Maria Elena,1003,1941
Maria Esther,994,1941
Maria,991,1941
Jose,966,1941
Maria Teresa,901,1941
Maria Luisa,861,1941
Antonio,834,1941
Roberto,775,1941
Rosa,769,1941
Maria Cristina,766,1941
Francisco,713,1941
Juan,703,1941
Alberto,669,1941
Maria Rosa,643,1941
Juana,629,1941
Maria Angelica,608,1941
Juan José,598,1941
Carlos,590,1941
Nelida,574,1941
Luis Alberto,567,1941
Pedro,563,1941
Isabel,547,1941
Maria Isabel,545,1941
Jose Maria,540,1941
Teresa,509,1941
Margarita,486,1941
Carmen,483,1941
Jorge,473,1941
Luis,471,1941
Ramón,465,1941
Jorge Alberto,457,1941
Elsa,450,1941
Manuel,447,1941
Eduardo,446,1941
Jose Antonio,445,1941
Jose Luis,443,1941
Mario,442,1941
Elena,438,1941
Ana,438,1941
Oscar,421,1941
Julio Cesar,414,1941
Ricardo,399,1941
Olga,398,1941
Maria Ester,387,1941
Alicia,385,1941
Miguel,381,1941
Marta,378,1941
Francisca,378,1941
Antonia,374,1941
Héctor,366,1941
Susana,364,1941
Angela,360,1941
Juan Antonio,358,1941
Marta Beatriz,349,1941
Norma Beatriz,343,1941
Beatriz,342,1941
Enrique,338,1941
Maria Antonia,337,1941
Maria Ines,337,1941
Lidia,336,1941
Raul,327,1941
Mercedes,323,1941
Marta Susana,315,1941
Irma,314,1941
Catalina,313,1941
Alfredo,312,1941
Oscar Alberto,310,1941
Ramona,310,1941
Luisa,310,1941
Maria Magdalena,304,1941
Dora,302,1941
Angel,300,1941
Vicente,291,1941
Lucia,289,1941
Delia,287,1941
Norma,281,1941
Ernesto,272,1941
Elvira,268,1941
Victor,262,1941
Domingo,260,1941
Juan Bautista,252,1941
Julia,248,1941
Victoria,248,1941
Juan Alberto,240,1941
Susana Beatriz,237,1941
Jorge Omar,237,1941
Rodolfo,237,1941
Sara,235,1941
Nicolás,234,1941
Julio,233,1941
Esther,226,1941
Jose Alberto,222,1941
Yolanda,221,1941
Josefa,216,1941
Andres,216,1941
Maria Mercedes,214,1941
Gregorio,213,1941
Osvaldo,212,1941
Martha,211,1941
Angelica,211,1941
Elisa,211,1941
Felix,199,1941
Marta Elena,198,1941
Alejandro,194,1941
Matilde,194,1941
