Juan Carlos,5605,1966
Miguel Angel,4515,1966
Jose Luis,4075,1966
Carlos Alberto,3534,1966
Norma Beatriz,3156,1966
Maria Alejandra,3143,1966
Ana Maria,2517,1966
Luis Alberto,2514,1966
Maria Cristina,2031,1966
Stella Maris,1951,1966
Maria del Carmen,1933,1966
Julio Cesar,1899,1966
Marcela Alejandra,1704,1966
Marcelo Fabian,1663,1966
Monica Beatriz,1452,1966
Maria Elena,1395,1966
Maria Rosa,1390,1966
Maria Isabel,1363,1966
Juan Jose,1310,1966
Victor Hugo,1245,1966
Susana Beatriz,1196,1966
Maria de los Angeles,1176,1966
Jorge Alberto,1167,1966
Claudia Alejandra,1165,1966
Juan Ramon,1153,1966
Maria Fernanda,1049,1966
Silvia Beatriz,1010,1966
Nestor Fabian,998,1966
Liliana Beatriz,936,1966
Jose Antonio,924,1966
Patricia Alejandra,915,1966
Claudia Marcela,898,1966
Jorge Luis,892,1966
Maria Ines,884,1966
Claudia Beatriz,835,1966
Maria Gabriela,827,1966
Ruben Dario,824,1966
Sergio Daniel,816,1966
Maria Eugenia,815,1966
Jose Alberto,798,1966
Marcelo Alejandro,795,1966
Andrea Fabiana,766,1966
Jorge Daniel,746,1966
Maria Cecilia,738,1966
Daniel Alberto,727,1966
Maria Laura,715,1966
Carlos Daniel,710,1966
Graciela Beatriz,709,1966
Maria Teresa,697,1966
Sergio Fabian,676,1966
Daniel,658,1966
Maria Luisa,642,1966
Jose Maria,638,1966
Marcelo Daniel,635,1966
Monica Graciela,634,1966
Monica Patricia,626,1966
Jorge Antonio,626,1966
Graciela,623,1966
Juan Alberto,614,1966
Sandra Beatriz,604,1966
Graciela Noemí,603,1966
Oscar Alberto,595,1966
Silvia Alejandra,590,1966
Silvia Noemi,588,1966
Marcela Beatriz,586,1966
Maria Esther,586,1966
Marcela Fabiana,584,1966
Maria Ester,580,1966
Monica Liliana,576,1966
Roberto,574,1966
Maria Angelica,562,1966
Jorge Omar,558,1966
Gustavo Daniel,556,1966
Silvia Liliana,556,1966
Claudio Fabian,552,1966
Hector Daniel,547,1966
Claudia Patricia,541,1966
Ramon,526,1966
Carlos,510,1966
Alejandro,507,1966
Monica Alejandra,499,1966
Silvia Susana,495,1966
Alberto,487,1966
Ricardo,485,1966
Antonio,485,1966
Alicia Beatriz,483,1966
Claudio Marcelo,481,1966
Marcelo,479,1966
Nancy Beatriz,475,1966
Juan Manuel,474,1966
Mario,473,1966
Sandra Noemi,470,1966
Raul Alberto,469,1966
Daniel Eduardo,457,1966
Juan Antonio,455,1966
Hugo Daniel,453,1966
Jorge Eduardo,452,1966
Hector Fabian,451,1966
Adriana Beatriz,448,1966
Hugo Alberto,446,1966
Eduardo,444,1966
Claudia Noemi,444,1966
Maria Jose,443,1966
Juan,439,1966
Patricia Noemi,436,1966
Marta Beatriz,432,1966
Carlos Fabián,426,1966
Pedro,420,1966
Jorge,419,1966
Francisco,417,1966
Mario Alberto,416,1966
Jose,405,1966
Gustavo Fabian,402,1966
Margarita,400,1966
Mirta Graciela,393,1966
Patricia Mónica,391,1966
Isabel,389,1966
Sandra Viviana,388,1966
Ramon Antonio,385,1966
Oscar,384,1966
Olga Beatriz,379,1966
Claudia Mabel,376,1966
Silvia Graciela,376,1966
Fernando,376,1966
Sandra Fabiana,372,1966
Mariana,370,1966
Sandra Patricia,369,1966
Maria Graciela,366,1966
Ricardo Daniel,366,1966
Maria Susana,366,1966
Daniel Oscar,362,1966
Maria Claudia,354,1966
Daniel Alejandro,353,1966
Pablo,349,1966
Claudia Fabiana,347,1966
Mirta Beatriz,344,1966
Maria Mercedes,344,1966
Juan Pablo,343,1966
Sandra Mabel,342,1966
Ramona,341,1966
Silvia Mabel,341,1966
Rosa,340,1966
Maria Beatriz,340,1966
Gladys Noemi,338,1966
Oscar Alfredo,338,1966
Sergio Omar,337,1966
Sergio Gustavo,334,1966
Claudia Viviana,334,1966
Alfredo,333,1966
Martin,332,1966
Claudio Alejandro,331,1966
Maria Antonia,330,1966
Sandra Elizabeth,330,1966
Gustavo Alberto,329,1966
Juana,329,1966
Sandra Marcela,324,1966
Luis Antonio,324,1966
Maria,323,1966
Cristina,323,1966
Carlos Antonio,322,1966
Gustavo Adolfo,319,1966
Maria Magdalena,319,1966
Maria Estela,318,1966
Norma,317,1966
Marcelo Oscar,317,1966
Sergio,316,1966
Norma Graciela,316,1966
Luis,315,1966
Claudio Daniel,315,1966
Victor,313,1966
Monica Viviana,311,1966
Ruben,310,1966
Gladys Beatriz,309,1966
Claudia Liliana,309,1966
Graciela del Valle,309,1966
Sergio Alejandro,309,1966
Alicia,308,1966
Maria Victoria,308,1966
Viviana Beatriz,308,1966
Maria Andrea,305,1966
Alejandra Beatriz,305,1966
Marcelo Gustavo,305,1966
Ramon Alberto,304,1966
Hector Eduardo,302,1966
Walter Daniel,302,1966
Silvia,302,1966
Mercedes,301,1966
Claudia,301,1966
Silvia Patricia,300,1966
Gabriela,300,1966
Ricardo Alberto,299,1966
Luis Eduardo,299,1966
Marcelo Adrián,298,1966
Maria Marcela,298,1966
Carmen,297,1966
Alejandro Daniel,297,1966
Guillermo,295,1966
Ruben Oscar,294,1966
Eduardo Daniel,294,1966
Julio Alberto,294,1966
Jose Daniel,293,1966
Mirta Noemí,293,1966
Raul,293,1966
Jose Ramon,292,1966
Sandra Monica,291,1966
Marcelo Eduardo,289,1966
Carlos Marcelo,288,1966
Gustavo Alejandro,286,1966
Adriana,286,1966
Teresa,286,1966
Liliana Noemí,284,1966
Sandra Edith,283,1966
Carlos Eduardo,283,1966
Silvia Cristina,282,1966
Marcela,282,1966
Miguel,281,1966
Susana,280,1966
Maria Marta,279,1966
Marcela Claudia,278,1966
Andres,278,1966
Silvia Monica,278,1966
Gustavo Javier,276,1966
Daniel Omar,275,1966
Carlos Enrique,274,1966
Patricia Beatriz,274,1966
Nelida Beatriz,274,1966
Rosa Beatriz,272,1966
Maria Fabiana,272,1966
Alejandro Fabian,272,1966
Jose Eduardo,270,1966
Gladys Mabel,269,1966
Jose Manuel,268,1966
Sonia Beatriz,267,1966
Alejandra,267,1966
Sandra Liliana,267,1966
Rubén Alberto,267,1966
Claudia Susana,266,1966
Liliana del Valle,265,1966
Patricia,264,1966
Roberto Daniel,262,1966
Maria Silvina,261,1966
Liliana Mabel,261,1966
Jorge Raul,261,1966
Norma Isabel,261,1966
Jorge Alejandro,259,1966
Patricia Liliana,259,1966
Walter Fabian,258,1966
Silvia Viviana,257,1966
Gabriela Alejandra,257,1966
Daniel Osvaldo,257,1966
Zulma Beatriz,254,1966
Jorge Fabián,252,1966
Elsa Beatriz,252,1966
Fabian Alberto,252,1966
Jorge Pablo,246,1966
Francisco Javier,242,1966
Monica Susana,242,1966
Gabriel,241,1966
Marcelo Pablo,241,1966
Juan Domingo,240,1966
Nora Beatriz,240,1966
Marta Susana,240,1966
Maria Verónica,240,1966
Pablo Daniel,239,1966
Marta Graciela,239,1966
Beatriz,239,1966
Jorge Oscar,239,1966
Laura Beatriz,238,1966
Miriam Beatriz,238,1966
Lucia,238,1966
Roberto Fabian,237,1966
Adriana Noemi,237,1966
Claudia Rosana,236,1966
Maria Silvia,235,1966
Ana Beatriz,235,1966
Marcelo Javier,234,1966
Claudia Mónica,233,1966
Marta,232,1966
Sergio Eduardo,232,1966
Sandra,231,1966
Maria del Valle,231,1966
Claudio Alberto,231,1966
Hector Hugo,231,1966
Patricia Viviana,231,1966
Sergio Alberto,230,1966
Mario Daniel,229,1966
Veronica,229,1966
Sergio Oscar,229,1966
Julio,228,1966
Raul Oscar,228,1966
Ricardo Fabian,226,1966
Daniel Horacio,226,1966
Carmen Rosa,225,1966
Silvina,224,1966
Nestor Daniel,224,1966
Daniel Gustavo,224,1966
Claudia Graciela,223,1966
Sandra Elisabet,223,1966
Gustavo Marcelo,223,1966
Monica Adriana,222,1966
Carlos Alfredo,222,1966
Liliana,220,1966
Santiago,219,1966
Adriana Marcela,219,1966
Marcelo Gabriel,217,1966
Carlos Alejandro,217,1966
Julia,215,1966
Monica Mabel,215,1966
Maria Alicia,214,1966
Mirta Susana,214,1966
Marcela Viviana,214,1966
Sandra Isabel,213,1966
Angel,213,1966
Marcela Adriana,213,1966
Silvia Marcela,213,1966
Carlos Gustavo,213,1966
Sergio Adrian,213,1966
Cecilia,212,1966
Silvia Adriana,211,1966
Sergio Raúl,211,1966
Andrea,211,1966
Eduardo Fabian,210,1966
Javier,210,1966
Sergio Ruben,210,1966
Marcelo Alberto,210,1966
Adriana Mabel,210,1966
Alicia Noemí,208,1966
Alicia Mabel,208,1966
Gabriel Alejandro,208,1966
Marcelo Claudio,207,1966
Mirta Liliana,207,1966
Fernando Javier,207,1966
Gustavo Adrian,207,1966
Claudia Ines,207,1966
Catalina,207,1966
Carlos Roberto,206,1966
Antonia,206,1966
Marcela Noemi,204,1966
Francisca,204,1966
Gustavo,203,1966
Daniel Alfredo,203,1966
Silvia Ines,202,1966
Daniel Enrique,202,1966
Patricia Susana,202,1966
Hector Ruben,201,1966
Marcelo Luis,200,1966
Fernando Daniel,199,1966
Hector Omar,199,1966
Esteban,198,1966
Monica,198,1966
Luis Oscar,197,1966
Hector Raul,197,1966
