Maria,764,1928
Jose,537,1928
Rosa,493,1928
Maria Esther,401,1928
Maria Luisa,381,1928
Juan,375,1928
Juan Carlos,362,1928
Antonio ,326,1928
Francisco,314,1928
Juana,308,1928
Nelida,305,1928
Carmen,303,1928
Maria Elena,278,1928
Ana,263,1928
Josefa,232,1928
Luis,231,1928
Elena,229,1928
Angela,226,1928
Pedro,224,1928
María Angelica,223,1928
Maria Teresa,219,1928
Teresa,215,1928
Ana María,215,1928
Olga,212,1928
Catalina,210,1928
Elvira,209,1928
Francisca,209,1928
Isabel,208,1928
Margarita,205,1928
Manuel,201,1928
Maria Rosa,189,1928
Alberto,188,1928
Sara,181,1928
Elsa,181,1928
Ramon,177,1928
Antonia,160,1928
Luisa,157,1928
Vicente,155,1928
Carlos,154,1928
Delia,152,1928
Ramona,150,1928
Maria Del Carmen,148,1928
Miguel,144,1928
Irma,144,1928
Dora,142,1928
Jorge,139,1928
Carlos Alberto,138,1928
Esther,138,1928
Enrique,136,1928
Roberto,136,1928
Lucia,136,1928
Julia,129,1928
Domingo,127,1928
Lidia,126,1928
Yolanda,126,1928
Josefina,125,1928
Celia,122,1928
Angel,122,1928
Miguel Angel,121,1928
Eduardo,120,1928
Victoria,119,1928
Mercedes,115,1928
Dolores,115,1928
Hector,114,1928
Jose Maria,113,1928
Alfredo,112,1928
Ricardo,109,1928
Haydee,108,1928
Amelia,107,1928
Dominga,107,1928
Elisa,106,1928
Oscar,105,1928
Raquel,105,1928
Ines,105,1928
Amalia,104,1928
Maria Isabel,101,1928
Maria Antonia,100,1928
Raul,99,1928
Emilia,99,1928
Mario,98,1928
Juan Jose,97,1928
Rodolfo,96,1928
Clara,96,1928
Julio,95,1928
Maria Magdalena,93,1928
Adela,92,1928
Leonor,91,1928
Alicia,91,1928
Beatriz,90,1928
Filomena,89,1928
Aida,85,1928
Jose Antonio,85,1928
Marta,84,1928
Susana,84,1928
Aurora,84,1928
Maria Josefa,83,1928
Juan Antonio,82,1928
Concepcion,81,1928
Angelica,79,1928
Osvaldo,79,1928
Salvador,78,1928
Rosario,78,1928
Victor,77,1928
Nicolas,77,1928
Ernesto,75,1928
Nelida Esther,75,1928
Matilde,75,1928
Juan Bautista,74,1928
Sofia,72,1928
Santiago,71,1928
Manuela,71,1928
Emilio,71,1928
Maria Ines,71,1928
Felisa,70,1928
Emma,69,1928
Petrona,69,1928
Jose Luis,68,1928
Andres,68,1928
Maria Dolores,67,1928
Elba,67,1928
Irene,65,1928
Vicenta,65,1928
Maria Mercedes,65,1928
Zulema,65,1928
Rafael,64,1928
Hilda,64,1928
Aurelia,63,1928
David,62,1928
Paulina,62,1928
Maria Ester,61,1928
Adolfo,61,1928
Julio Cesar,60,1928
Maria Carmen,60,1928
Berta,60,1928
Magdalena,58,1928
Juan Pedro,58,1928
Armando,58,1928
Adelina,58,1928
Maria Angela,58,1928
Rosa Maria,57,1928
Maria Concepcion,56,1928
Pablo,56,1928
Nelly,54,1928
Ignacio,54,1928
Elida,53,1928
Luis Alberto,53,1928
Gregorio,53,1928
Florentina,51,1928
Eugenia,51,1928
Rosalia,50,1928
Martina,50,1928
Tomas,50,1928
Guillermo,50,1928
Maria Nelida,50,1928
Fernando,50,1928
Ida,49,1928
Ofelia,49,1928
Blanca,49,1928
Alejandro,49,1928
Gregoria,48,1928
