1940,"M","DOMINGO",23
1940,"M","DOMINICO",1
1940,"M","DONATO",2
1940,"M","DORA",1
1940,"M","DOROTEO",1
1940,"M","DOUGLAS",2
1940,"M","DUBAL",2
1940,"M","DUGLAS",1
1940,"M","DUILIO",1
1940,"M","DUMAS",1
1940,"M","EBER",1
1940,"M","EBIO",1
1940,"M","EDGAR",1
1940,"M","EDGARD",1
1940,"M","EDGARDO",8
1940,"M","EDHEMAR",1
1940,"M","EDILIO",2
1940,"M","EDINSON",2
1940,"M","EDISON",14
1940,"M","EDMUNDO",6
1940,"M","EDUARDO",121
1940,"M","EDULFO",1
1940,"M","EDUVIGES",1
1940,"M","EDWARD",5
1940,"M","EDWIN",1
1940,"M","EFRAIN",4
1940,"M","EFTIMIOS",1
1940,"M","EGARDO",1
1940,"M","EGUEL",1
1940,"M","ELADIO",1
1940,"M","ELBIO",40
1940,"M","ELCUS",1
1940,"M","ELEUTERIO",1
1940,"M","ELIAS",14
1940,"M","ELIDIO",1
1940,"M","ELIEDER",1
1940,"M","ELIGIO",1
1940,"M","ELIO",2
1940,"M","ELISEO",3
1940,"M","ELMER",3
1940,"M","ELOY",3
1940,"M","ELZEAR",1
1940,"M","EMERSON",3
1940,"M","EMILI",1
1940,"M","EMILIANO",1
1940,"M","EMILIO",28
1940,"M","EMIR",3
1940,"M","ENIL",1
1940,"M","ENNIO",1
1940,"M","ENRIQUE",92
1940,"M","ENRQIEU",1
1940,"M","ERASMO",1
1940,"M","ERIBERTO",1
1940,"M","ERIC",2
1940,"M","ERIK",1
1940,"M","ERLAN",1
1940,"M","ERLAND",1
1940,"M","ERMES",2
1940,"M","ERMESON",1
1940,"M","ERNESTO",40
1940,"M","EROS",1
1940,"M","ESCUADEL",1
1940,"M","ESGO",1
1940,"M","ESMIR",2
1940,"M","ESNIA",1
1940,"M","ESTANISLAO",1
1940,"M","ESTEBAN",17
1940,"M","ESTEVES",1
1940,"M","EUCLIDES",3
1940,"M","EUFEMIO",1
1940,"M","EUGENIO",14
1940,"M","EULALIO",1
1940,"M","EULOGIO",1
1940,"M","EUSEBIO",1
1940,"M","EVANGELIO",1
1940,"M","EVARISTO",3
1940,"M","EVER",2
1940,"M","EVERILDO",1
1940,"M","EXEQUIEL",2
1940,"M","EYMERIO",1
1940,"M","FABIAN",2
1940,"M","FAUSTINO",1
1940,"M","FAUSTO",2
1940,"M","FEDERICO",15
1940,"M","FELICIANO",3
1940,"M","FELIPE",17
1940,"M","FELIX",15
1940,"M","FERMIN",2
1940,"M","FERNANDO",23
1940,"M","FIORAVANDI",1
1940,"M","FLOREAL",1
1940,"M","FLORENCIO",4
1940,"M","FLORO",2
1940,"M","FRANCE",1
1940,"M","FRANCISCO",71
1940,"M","FRANCO",1
1940,"M","FRANISCO",1
1940,"M","FRANK",1
1940,"M","FRANKLIN",3
1940,"M","FREDDIE",1
1940,"M","FREDDY",4
1940,"M","FREDI",2
1940,"M","FREDY",2
1940,"M","FRUCTUOSO",2
1940,"M","GABINO",1
1940,"M","GABRIEL",9
1940,"M","GALDINO",1
1940,"M","GAMALIEL",1
1940,"M","GARABET",2
1940,"M","GARBO",1
1940,"M","GASARROS",1
1940,"M","GASPAR",1
1940,"M","GASTON",4
1940,"M","GAYETANO",1
1940,"M","GENACIO",1
1940,"M","GENARO",1
1940,"M","GEOFFREY",1
1940,"M","GEORG",1
1940,"M","GEORGE",2
1940,"M","GERARDI",1
1940,"M","GERARDO",18
1940,"M","GERMAN",8
1940,"M","GERMINAL",1
1940,"M","GERONIMO",3
1940,"M","GERVACIO",1
1940,"M","GERVASIO",2
1940,"M","GHAZARAS",1
1940,"M","GILBERTO",2
1940,"M","GINES",1
1940,"M","GIOVAN",1
1940,"M","GLOIMAR",1
1940,"M","GOBERSO",1
1940,"M","GODOFREDO",1
1940,"M","GONZALO",10
1940,"M","GORKI",1
1940,"M","GRACIANO",1
1940,"M","GREGORIO",10
1940,"M","GROVER",1
1940,"M","GUADALQUIVIR",1
1940,"M","GUALBERTO",11
1940,"M","GUARANI",1
1940,"M","GUARDIER",1
1940,"M","GUENTHER",1
1940,"M","GUERRI",1
1940,"M","GUIDO",3
1940,"M","GUILDO",1
1940,"M","GUILLERMO",30
1940,"M","GUMER",1
1940,"M","GUMERSINDO",2
1940,"M","GUSTAVO",11
1940,"M","HAGOB",1
1940,"M","HAGOF",1
1940,"M","HAIGAS",1
1940,"M","HAMLER",1
1940,"M","HAMLET",2
1940,"M","HANS",3
1940,"M","HANSEL",1
1940,"M","HARMINTON",1
1940,"M","HAROLDO",2
1940,"M","HAROUTUN",1
1940,"M","HARRY",3
1940,"M","HEBER",34
1940,"M","HEBERT",25
1940,"M","HECTOR",218
1940,"M","HECTOR ",1
1940,"M","HEINZ",1
1940,"M","HEIRAL",1
1940,"M","HELBER ",1
1940,"M","HELIOS",1
1940,"M","HELMER",1
1940,"M","HENRY",2
1940,"M","HERACLIDES",1
1940,"M","HERACLIO",2
1940,"M","HERACLISTO",1
1940,"M","HERIBERTO",5
1940,"M","HERMAN",6
1940,"M","HERMANN",1
1940,"M","HERMENSON",1
1940,"M","HERMER",1
