Carlos,513
Juan,17
Luis,426
José,17
Jorge,317
Eduardo,255
Julio,228
Daniel,211
Alberto,204
Pablo,195
Héctor,183
Enrique,180
Francisco,175
Diego,173
Pedro,170
Fernando,169
Mario,165
Roberto,160
Miguel,157
Ricardo,150
Alejandro,149
Raúl,148
Alfredo,144
Gustavo,140
Walter,138
Federico,1
Manuel,133
Hugo,132
Antonio,131
Martín,130
Santiago,126
Juan Carlos,121
Nicolás,114
Guillermo,113
Álvaro,111
Andrés,108
Gabriel,100
Gonzalo,99
Sergio,96
Marcelo,93
Sebastián,92
Nelson,88
Rafael,82
Ernesto,80
Rodrigo,74
Víctor,74
Ignacio,73
Washington,71
César,70
Ramón,70
Javier,69
Agustín,68
Matías,67
Gerardo,65
Emilio,63
Ángel,61
Rodolfo,60
Horacio,58
Oscar,57
Rubén,55
Leonardo,55
Domingo,54
Óscar,53
Arturo,53
Ruben,52
Joaquín,52
Omar,50
Humberto,47
Adolfo,47
Mauricio,47
Gastón,46
Ariel,1
Jaime,1
Vicente,43
Maximiliano,40
Germán,40
Néstor,38
Miguel Ángel,37
Facundo,36
Leandro,36
Felipe,35
Emiliano,35
Edgardo,33
Claudio,32
Jonathan,31
Lucas,30
Juan Antonio,30
Osvaldo,29
Esteban,29
Bernardo,29
Cristian,29
Américo,29
Marcos,29
Juan Manuel,28
Armando,28
Félix,27
Lorenzo,27
Tabaré,27
Bruno,27
Darío,26
José Luis,26
Aníbal,26
Julián,25
Richard,25
Alfonso,24
Aldo,24
Tomás,24
Mariano,24
Julio César,24
Eugenio,23
Salvador,23
Ramiro,23
Angel,23
José María,22
Atilio,22
Fabián,22
Adrián,21
Damián,20
William,20
Abel,20
Milton,20
Mauro,20
Orlando,20
Christian,20
Heber,20
Mathías,20
Máximo,19
Edison,19
Elbio,19
Mateo,19
Homero,18
Alvaro,18
Augusto,17
Jesús,17
Franco,17
Dante,16
Yamandú,16
Hernán,16
Alcides,16
David,16
Luciano,15
Edmundo,15
Dardo,15
Romeo,15
Wilson,15
Gregorio,15
Danilo,15
Conrado,14
Valentín,14
Rómulo,14
Waldemar,14
Silvio,14
Elías,14
Enzo,14
Brian,13
Justo,13
